feature,importance,feature_type
DGKH,0.015105086738720394,RNA
TRPS1,0.0150922482090852,RNA
TLE1,0.015085313766079038,RNA
LINC02432,0.015080137352782103,RNA
UGGT2,0.015068975967892952,RNA
MXD1,0.015045274554480903,RNA
TMTC2,0.015040315571022292,RNA
chr14.91243300.91246854,0.014968415151671903,ATAC
LINC02397,0.014945314493346011,RNA
CD79B,0.01494391867135731,RNA
RPL30,0.014934613827357036,RNA
MIAT,0.014909115836628609,RNA
CHST15,0.014897717929135823,RNA
C5AR1,0.01485887113925122,RNA
YES1,0.014826425654859816,RNA
RILPL2,0.01481685460742178,RNA
CD68,0.014798611633441223,RNA
TENT5A,0.014790745696769343,RNA
chr9.107486833.107491445,0.014784369605532581,ATAC
CD8B,0.01476857428093549,RNA
FBXO32,0.0147442198626316,RNA
NR4A2,0.014731987647105272,RNA
CPNE5,0.01472631204300048,RNA
INSR,0.014700085877780216,RNA
IL15,0.014696007576796044,RNA
RASGRP3,0.014695239086422524,RNA
RRP12,0.014666336234595605,RNA
TREM1,0.014628734131265721,RNA
RNF144B,0.014618088223183449,RNA
chr19.16896056.16898208,0.014603069600682632,ATAC
AIF1,0.014595282826667812,RNA
GAB1,0.014592801501001531,RNA
CTSW,0.014586107180615333,RNA
AC244502.1,0.01457910545197913,RNA
S100Z,0.014561635853892946,RNA
ID2,0.014546540470051742,RNA
CD86,0.01452078412773668,RNA
DUSP6,0.014508580324631662,RNA
chr8.129938911.129940726,0.014497280405366988,ATAC
CCL5,0.014490771004025354,RNA
CD14,0.01446268057281714,RNA
IGSF6,0.014458157421036382,RNA
MYO1E,0.014328752548220362,RNA
TEX14,0.01430819239617185,RNA
AC092969.1,0.014305031272222822,RNA
FNIP2,0.01425640824149552,RNA
CD38,0.014232962905317968,RNA
USP6NL,0.01415386010778362,RNA
AL355612.1,0.0141528573938778,RNA
IFNG.AS1,0.014024102457599935,RNA
KLRB1,0.014019915552771956,RNA
APBA2,0.013946532935148389,RNA
RPS15A,0.013927750194354369,RNA
HOPX,0.013903970580316762,RNA
CCL3,0.01389374420944586,RNA
ST3GAL6,0.013803147763481753,RNA
RNF24,0.013772032388383999,RNA
COBLL1,0.013754851953530304,RNA
NCAM1,0.013704166767645323,RNA
SLC22A15,0.013697326835145407,RNA
CACNA2D3,0.013684898933716595,RNA
TPD52,0.01367220372465851,RNA
SSPN,0.013670709621257332,RNA
FGFBP2,0.013653693304312887,RNA
KHDRBS2,0.013650209958594586,RNA
HIP1,0.013640355546575368,RNA
RPS12,0.013606747898352325,RNA
ADAM28,0.01354855757053516,RNA
LILRB1,0.013535562209208866,RNA
chr10.91161978.91164484,0.013513805123634919,ATAC
FCRL2,0.013484294639829298,RNA
GCNT2,0.013427743763872487,RNA
chr13.74132018.74136793,0.0134204117225055,ATAC
AHR,0.01338534359758333,RNA
chr22.41935645.41941883,0.013369164806237016,ATAC
STRBP,0.013358662116332416,RNA
SWAP70,0.013334465855363185,RNA
SLC15A4,0.013277913648383018,RNA
chr19.54206106.54211615,0.013260339453895008,ATAC
SLAMF7,0.01315232799524765,RNA
ZNF804A,0.013147995895788411,RNA
RPS21,0.013145486546456983,RNA
PDE4D,0.013143167183552351,RNA
PLBD1,0.013114607195362185,RNA
RUBCNL,0.013087621426098551,RNA
LINC01934,0.013087597002200302,RNA
AL163932.1,0.013051063145413657,RNA
GRAMD1B,0.013042362124392743,RNA
TBC1D8,0.013036036538280263,RNA
P2RX1,0.013021881422390882,RNA
FCHSD2,0.013015777387579216,RNA
MOB3B,0.012970226708517978,RNA
RPS23,0.012945683577960238,RNA
chr2.218367006.218372241,0.012943337199824514,ATAC
CX3CR1,0.012927953347574194,RNA
MAFB,0.012911955596862982,RNA
KCNQ5,0.012894778450493598,RNA
CCSER1,0.012883707672006523,RNA
SEZ6L,0.01286372183730541,RNA
LST1,0.012828701153546382,RNA
RPS28,0.012819637011584452,RNA
PIP5K1B,0.012804631499756598,RNA
ADGRG5,0.012799526272176913,RNA
MCTP2,0.012787784031632077,RNA
chr1.1066652.1070939,0.012786359185733126,ATAC
SLC16A10,0.01277941433777267,RNA
MS4A7,0.012766564506893334,RNA
NEGR1,0.0127129439650715,RNA
chr10.8053124.8057563,0.012711711408072496,ATAC
ANGPTL1,0.012707773033194637,RNA
CSF2RA,0.012681780710232413,RNA
TUBA1A,0.012659568003713201,RNA
AP000446.1,0.012645079578966514,RNA
RPS19,0.012643767564060857,RNA
GLT1D1,0.012580619254133885,RNA
LINC00299,0.01256595687004715,RNA
chr6.116278408.116280690,0.012501467954513401,ATAC
LMNA,0.012497328493633934,RNA
A2M,0.012462035905286481,RNA
LINC02384,0.012446728055465157,RNA
ZDHHC14,0.012436488966195581,RNA
RPL18A,0.012408057867316588,RNA
chr2.96866287.96871311,0.01239500181616447,ATAC
GLCCI1,0.012385514983477838,RNA
JUN,0.012367268143897346,RNA
ICAM1,0.01236368463494272,RNA
AL359762.1,0.012360538841236203,RNA
CALHM6,0.01235196801429367,RNA
NCAM2,0.012342156796800566,RNA
ZBTB16,0.01233121446667219,RNA
chr19.1880259.1886169,0.012299408883793519,ATAC
FCAR,0.012273939778138317,RNA
RPS25,0.01227188564137591,RNA
STAP1,0.012261631714841844,RNA
NR6A1,0.012260215740137161,RNA
IGKC,0.012259506565811035,RNA
chr21.33947480.33950533,0.012254831206518563,ATAC
APOBEC3A,0.0122433330451267,RNA
chr5.134111621.134116422,0.012213356660511116,ATAC
ZNF331,0.012210915349828698,RNA
LINC02785,0.01219131390622448,RNA
LIX1.AS1,0.012171903973860443,RNA
AC008592.2,0.012155074182191316,RNA
ARHGEF40,0.012133793857935175,RNA
NLRP3,0.0121215785159853,RNA
EVA1C,0.012117517918314474,RNA
CDK6,0.01211440068573455,RNA
chr1.9714168.9722497,0.012088598306502014,ATAC
S100A10,0.012087437434321448,RNA
MTRNR2L12,0.012060547735569424,RNA
ANKRD22,0.012059993550664146,RNA
chr6.90294506.90298245,0.01205117618111687,ATAC
STEAP1B,0.012019141184747735,RNA
ITSN1,0.012015668623692244,RNA
chr1.156813469.156817504,0.012002945702894154,ATAC
DOCK4,0.011989550325611836,RNA
TFDP2,0.011984420172102446,RNA
ADAM19,0.011982541043766157,RNA
chr4.1200231.1204285,0.011974284204177045,ATAC
RPL28,0.01192049104548436,RNA
TCL1A,0.011890881166815338,RNA
DIPK1A,0.01185968994050504,RNA
POU2AF1,0.011855487279190294,RNA
AL355076.2,0.011851332656930173,RNA
SMYD3,0.011838357369187969,RNA
chr1.24501192.24504480,0.011816617602042341,ATAC
MICAL3,0.01180604107970462,RNA
L3MBTL4,0.011792354577564482,RNA
MIR181A1HG,0.011785416656167183,RNA
chr2.190407033.190409318,0.011780982604217838,ATAC
S100A8,0.011771174270435555,RNA
LARGE1,0.011764607336463348,RNA
chr13.41456014.41466705,0.011755698166137698,ATAC
SUPT3H,0.011747799350154218,RNA
AUTS2,0.011730694613341069,RNA
chr4.40196314.40201614,0.011723597125364818,ATAC
GPM6A,0.011713179480288454,RNA
AK5,0.01170416787905872,RNA
SLCO4C1,0.011674303457102055,RNA
chr16.3003447.3005113,0.011671589553804887,ATAC
PZP,0.011667082053900114,RNA
RPLP1,0.011651609071895094,RNA
chr5.56814278.56817440,0.01164982286113993,ATAC
PDGFC,0.01162155687314501,RNA
IFI44L,0.011609842946849663,RNA
CLMN,0.011573087381006448,RNA
chr1.226735543.226740259,0.011563171080155994,ATAC
chr19.29712841.29716990,0.011541325068822614,ATAC
AL589693.1,0.011509714531571137,RNA
SGCD,0.011495883179858616,RNA
chr6.81751428.81754508,0.01149249049257689,ATAC
SEMA3C,0.01145934124983446,RNA
LPAR1,0.011440481804753575,RNA
EML6,0.011432997659025397,RNA
MS4A4E,0.011423399381780828,RNA
MCOLN2,0.011421819986565777,RNA
chr7.142807647.142809886,0.011395447202832209,ATAC
chr20.63638418.63643238,0.011378397052822752,ATAC
TGFBR3,0.011375744778325661,RNA
PCDH9,0.01133100170464199,RNA
GPRIN3,0.011320645272555423,RNA
TNFAIP3,0.011316977873954852,RNA
PECAM1,0.011309199194702333,RNA
GK,0.011307269699236882,RNA
chr19.49495574.49501998,0.01129626868993977,ATAC
ACTG1,0.011283564749348952,RNA
CD69,0.011283088940453245,RNA
NRG1,0.011277523374370754,RNA
ARHGEF11,0.011274041361622075,RNA
RPS14,0.011268711935084625,RNA
GREB1,0.011235209879119648,RNA
chr20.57396998.57401745,0.011233495237212225,ATAC
chr20.32534389.32540802,0.01122599228603471,ATAC
IFIT2,0.011217402872579173,RNA
DGKG,0.01120284311451379,RNA
JDP2,0.011202143001349188,RNA
chr6.136791050.136793575,0.011194438748019177,ATAC
IKZF2,0.011192166590384404,RNA
chr19.49468248.49471047,0.011164823304287617,ATAC
GBP1,0.011148674934433651,RNA
ADAM23,0.011120078205197788,RNA
DHRS7B,0.011116644324905677,RNA
chr19.46859774.46862519,0.011115507403555477,ATAC
chr5.50665263.50668585,0.011098260981225166,ATAC
RPL17,0.011097728828153889,RNA
chr19.50328064.50334468,0.011081254229714349,ATAC
FBN2,0.011075646190240226,RNA
ICOS,0.01106789085409239,RNA
PPP2R2B,0.011065297028047531,RNA
chr2.30230347.30233467,0.011040492498767741,ATAC
chr11.68036301.68041216,0.01103599244115432,ATAC
CLEC4E,0.011031601106392858,RNA
chr1.155061112.155064554,0.011030135182173113,ATAC
BTLA,0.011015518317043307,RNA
HTR3A,0.011014780846248106,RNA
chr16.50547228.50550476,0.011012141945848472,ATAC
FCER2,0.010998698549678778,RNA
DOCK3,0.010988612725181394,RNA
LINC00937,0.010985453046686137,RNA
chr1.167713179.167716928,0.010975304077686543,ATAC
P2RX5,0.01097126311137466,RNA
RPL36,0.01095815767725027,RNA
PKIA,0.010946690815983196,RNA
chr19.1079454.1092137,0.010943431661824234,ATAC
EAF2,0.010942871322282822,RNA
EPB41L4A,0.010924393416423178,RNA
AC100843.1,0.010921820801529036,RNA
SNED1,0.010915704665816506,RNA
MYBL1,0.010883136530385001,RNA
AC011313.1,0.01087860716900363,RNA
chr20.33666217.33668543,0.010874326979952512,ATAC
SASH1,0.010836825055427967,RNA
AC103591.3,0.010817219652673089,RNA
chr11.67414905.67421901,0.010813109690886436,ATAC
chr1.30753506.30758397,0.010811488750709876,ATAC
chr8.133497978.133501486,0.010807032182263343,ATAC
chr16.71881043.71885478,0.01080395336147235,ATAC
DTHD1,0.010792249840642056,RNA
chr3.157088398.157090267,0.010779057530091238,ATAC
SETBP1,0.010774696295682559,RNA
PRSS23,0.010770613067849086,RNA
chr14.100374892.100376898,0.01075579733894014,ATAC
ITGB1,0.010715998981511638,RNA
MAST4,0.010706977682415892,RNA
PELI1,0.010705844933584764,RNA
RPS29,0.010702086333408935,RNA
PPP1R9A,0.010672682223674217,RNA
LEF1.AS1,0.01066463129896544,RNA
chr9.123267256.123269619,0.010652954617311092,ATAC
AC243829.2,0.0106458045415607,RNA
CPM,0.010645310326585396,RNA
EPHA4,0.010627307087922498,RNA
PALM2.AKAP2,0.010622312825820022,RNA
chr1.33126777.33128813,0.010588245934010905,ATAC
chr6.26025853.26027828,0.010576622977615247,ATAC
chr2.44360923.44363053,0.010576497599803406,ATAC
TESK2,0.010558852774240953,RNA
chr9.133130572.133135937,0.010551472608839325,ATAC
GASK1B,0.010551123672254635,RNA
chr20.34875531.34877232,0.010546436204933556,ATAC
RPS24,0.010533656268787052,RNA
YBX3,0.01051704170281449,RNA
ARHGAP42,0.010507686871583724,RNA
KLRG1,0.010505945700640226,RNA
PTK2,0.010501185790066422,RNA
AL078459.1,0.010497018106609218,RNA
chr22.50620086.50622874,0.010492621200937493,ATAC
CLIC4,0.010485502176106477,RNA
SMIM25,0.010477820570731877,RNA
DPF3,0.010473175976656224,RNA
AC007100.1,0.010454242735668128,RNA
chr15.63502352.63506899,0.010443224831822575,ATAC
CR1,0.010412676057475416,RNA
SOD2,0.01039564972918126,RNA
chr13.99085133.99088604,0.0103882923749804,ATAC
KCNH8,0.010379542282746738,RNA
MEF2C.AS1,0.010372959861954405,RNA
chr10.128062278.128065478,0.010353660936756074,ATAC
chr14.99268117.99275194,0.010344086700568852,ATAC
chr17.51119438.51122287,0.01033625335665371,ATAC
AR,0.010326142054168305,RNA
chr17.75032083.75037407,0.010318629256959807,ATAC
MCF2L2,0.010315670387056346,RNA
chr19.6458893.6461104,0.010311699764185838,ATAC
AC116362.1,0.010309976258365319,RNA
AC027097.2,0.010284830975220642,RNA
TSHZ3,0.010275531143371472,RNA
chr19.13829695.13845207,0.010269181944442363,ATAC
chr9.127396208.127398472,0.010251903763411806,ATAC
SPIB,0.01024640442386687,RNA
DTNA,0.010246158130439616,RNA
chr11.63837140.63841034,0.010237736136147754,ATAC
chr22.50467590.50471805,0.010232284084190607,ATAC
RPS26,0.010205642418589256,RNA
PFN1,0.010193129710958211,RNA
TRGC1,0.010178357466561993,RNA
CDA,0.010142294709391663,RNA
AC068633.1,0.010135274122968559,RNA
GLUL,0.01013421137752733,RNA
FRMD3,0.01012293928492462,RNA
ABCB1,0.010097727709704348,RNA
chr11.1562985.1575096,0.010061973845528871,ATAC
SDF2L1,0.010058708983430635,RNA
chr6.107821802.107825167,0.010046254261760429,ATAC
LRIG1,0.010039646906887727,RNA
chr1.156122742.156127831,0.01003886044764025,ATAC
LIN7A,0.010038638325942754,RNA
PLAGL1,0.01003620520352361,RNA
PTX3,0.010030037552361575,RNA
PADI4,0.010025956677317146,RNA
RPL38,0.010024865566158832,RNA
SATB1.AS1,0.01002356495798764,RNA
CLEC9A,0.010018630541629705,RNA
FLVCR2,0.010010775916807229,RNA
COL4A4,0.009944372260125752,RNA
chr17.49215882.49220082,0.009938648043626153,ATAC
AC117480.1,0.009937144832388141,RNA
LINC01876,0.00993213568966707,RNA
TOX,0.009926841842936917,RNA
PLD1,0.009923913474695146,RNA
chr17.38727581.38731430,0.00992284048464942,ATAC
JCHAIN,0.009922684912508101,RNA
CASC19,0.009921562318101023,RNA
chr19.3274966.3276940,0.009910514305733614,ATAC
chr19.14030565.14032886,0.009896434023847881,ATAC
chr1.150148878.150152299,0.009869363708927579,ATAC
chr18.50878118.50880394,0.009858205196134024,ATAC
chr6.30066067.30067792,0.009835572889131717,ATAC
chr3.171457590.171461539,0.009826915787811877,ATAC
RPL32,0.009821291193075898,RNA
TSPAN13,0.00981928963019314,RNA
chr5.79235219.79238071,0.00980647302566486,ATAC
chr2.168246298.168248188,0.00980177975679838,ATAC
CYP1B1.AS1,0.009796343011145184,RNA
AC109361.1,0.009790378117105114,RNA
SH3RF1,0.009782242329320706,RNA
chr6.37048630.37052378,0.009747520054901537,ATAC
AP001977.1,0.009744804039754112,RNA
LINC01340,0.009741794550629072,RNA
chr11.2927710.2934072,0.009724350174359579,ATAC
TIAM1,0.009722038857025259,RNA
chr6.53064559.53066461,0.009711213935211165,ATAC
LINGO2,0.00967310035219203,RNA
PARM1,0.009672651887854263,RNA
chr12.106301532.106304460,0.009656854999613088,ATAC
GZMH,0.009653090761918337,RNA
ADAMTS17,0.009631756472122392,RNA
chr19.39397194.39399038,0.009626265074464256,ATAC
WDR49,0.009624234123249862,RNA
FMNL2,0.00961990417853864,RNA
chr22.21936204.21940072,0.009612391154366524,ATAC
AC131237.1,0.00960998988754768,RNA
chrX.48916933.48920843,0.009601784855850119,ATAC
P2RY12,0.009594729822248276,RNA
ABCB4,0.0095943731951181,RNA
RRAS2,0.009593962929194804,RNA
chr14.100544659.100550146,0.00957078922888474,ATAC
AC092546.1,0.009567039552100857,RNA
chr5.108747515.108749909,0.009559117900863858,ATAC
SLC24A4,0.00955642613604147,RNA
chr1.12177222.12181439,0.009547746952032012,ATAC
chr4.54063126.54065191,0.009534532658919546,ATAC
RPL27,0.009528901500089695,RNA
chr22.38200761.38205443,0.009522687278658386,ATAC
FAM151B,0.00951757649915445,RNA
RPS20,0.009517220115832753,RNA
chr9.32550256.32552942,0.00951117666698294,ATAC
KIAA1671,0.009496852069547259,RNA
LRRN3,0.009494072336667669,RNA
chr14.24270632.24272224,0.009485295966918345,ATAC
chr7.149090135.149092105,0.009483625464679225,ATAC
FCRL3,0.009482203366693944,RNA
chr17.76491356.76494438,0.00947968451870991,ATAC
EPDR1,0.009472571390101074,RNA
chr1.113811276.113813173,0.00947192280199833,ATAC
GK.AS1,0.009452731068699493,RNA
AL592429.2,0.009448909503023633,RNA
chr4.185469529.185472179,0.009447297062173529,ATAC
FLT3,0.009425636487035706,RNA
NRGN,0.00941393560147319,RNA
TSHZ2,0.009411280209370695,RNA
RPS10,0.009411184104884993,RNA
chr16.66603373.66606787,0.0093988553683082,ATAC
chr16.89114256.89116577,0.009395191250546709,ATAC
chr1.45749914.45751286,0.009386934208396449,ATAC
chr17.2814036.2816096,0.009386139243090499,ATAC
CLYBL,0.009383765977056485,RNA
chr1.1623432.1632586,0.009381418413984764,ATAC
chr7.131101934.131111669,0.009366717049303232,ATAC
OSTN,0.009364068030226498,RNA
chr12.57753868.57757198,0.009362807974005367,ATAC
chr1.2310334.2317034,0.009342945758054097,ATAC
chr19.55638947.55644410,0.009337437843325068,ATAC
chr19.48362913.48365849,0.009335950683618144,ATAC
RFX2,0.009333414782259707,RNA
CDHR3,0.009321418134042851,RNA
chr6.31651578.31653557,0.009313052829506644,ATAC
IGHA2,0.009312619369333794,RNA
chr13.110913406.110916832,0.009301286281241529,ATAC
chr20.57617943.57621424,0.009291107502621892,ATAC
KCNK13,0.009289031943164362,RNA
