feature,importance,feature_type
KYNU,0.003963345037062113,RNA
RPS14,0.0038393954477229813,RNA
ACER3,0.003837601532592852,RNA
INPP4B,0.003791119600941074,RNA
PSAP,0.0037254653343960576,RNA
BLNK,0.0036578734407417125,RNA
DYSF,0.0036012224043020834,RNA
NEAT1,0.0035642984120569867,RNA
COBLL1,0.0035017510108282827,RNA
NAMPT,0.003489504091702342,RNA
PSTPIP2,0.003414520111306457,RNA
BCL2,0.003358969673160994,RNA
RPS27A,0.0033353544087979213,RNA
GAS7,0.0033087615313811647,RNA
CLEC12A,0.0030660443921368564,RNA
UBE2E2,0.0029901768371904886,RNA
ADAMTSL4.AS1,0.0029871816446281423,RNA
NKG7,0.002981449790141489,RNA
RORA,0.0028849415622387927,RNA
GRAP2,0.0028401373077073322,RNA
FHIT,0.002802732006060198,RNA
RIPK2,0.0027949356619534583,RNA
SEL1L3,0.0027861991842158813,RNA
ANK3,0.002701615594249585,RNA
ADAM28,0.002659591352461069,RNA
EBF1,0.002626722347685444,RNA
IGHM,0.0025636058476617984,RNA
ITGAX,0.0025463142580942322,RNA
MTSS1,0.0024779528212033565,RNA
RPS28,0.002468016285512638,RNA
KIF13A,0.0024605602396892013,RNA
NCR1,0.0024317722336391658,RNA
GNLY,0.002418464798146142,RNA
RAB11FIP1,0.0023736050380901924,RNA
chr13.74132018.74136793,0.002364424141072714,ATAC
MS4A1,0.0023348443899119833,RNA
RPS27,0.0023186849354284935,RNA
IFI30,0.002305847670079708,RNA
FRY,0.002278260810305452,RNA
IGKC,0.002242945377465902,RNA
HLA.DRB1,0.002224866634870526,RNA
SETBP1,0.0021814201206758533,RNA
FAM198B.AS1,0.002178832573044616,RNA
GZMB,0.0021649871887043154,RNA
TEX14,0.002159437931253119,RNA
PILRA,0.002090175647635367,RNA
PLEKHG1,0.0020462987604017865,RNA
TCF7L2,0.0019488581637311705,RNA
AC120193.1,0.0019096746341699961,RNA
CNTLN,0.0019036923751004915,RNA
OSBPL10,0.0018519684469539286,RNA
RPS19,0.0018390892733093495,RNA
GLT1D1,0.0018329829321057256,RNA
STAT4,0.0018239427913375311,RNA
RTN1,0.0018123531199277993,RNA
ARHGEF40,0.0017892276998936864,RNA
RPL35A,0.0017869020248105375,RNA
RPL17,0.001752680264335467,RNA
NLRP3,0.0017438362113485714,RNA
STRBP,0.0017337398350725376,RNA
MAML3,0.0017068193493368488,RNA
GNG7,0.00166984410384883,RNA
C1orf21,0.0016413235650724505,RNA
FTH1,0.0016161580601162283,RNA
GCNT2,0.0016090861206566323,RNA
DGKG,0.0016032045308256584,RNA
PYHIN1,0.0015821107624084186,RNA
CTSW,0.0015500845396795187,RNA
NCALD,0.0015437725844532795,RNA
GZMA,0.0015389669763382888,RNA
CCL5,0.0015367676835412684,RNA
FRMD4B,0.0015230923201916676,RNA
chr1.1623432.1632586,0.001513413519549936,ATAC
FCAR,0.001504509468699482,RNA
DAPK1,0.0014993069127432349,RNA
CD83,0.0014967300095637887,RNA
EXT1,0.001484020281647126,RNA
RUBCNL,0.0014765695140787312,RNA
CCL4,0.0014762333049805798,RNA
MEF2C.AS1,0.0014622236919318659,RNA
ADGRE5,0.001460437492758432,RNA
BCL11A,0.0014458443261214696,RNA
HLA.DQB1,0.0014189504170123316,RNA
RPS20,0.0014040597673581215,RNA
IFI44L,0.001402507868592434,RNA
SWAP70,0.0013682409956166674,RNA
TYROBP,0.0013478197641600773,RNA
KHDRBS2,0.0013456195745125807,RNA
BNC2,0.0013146704362711073,RNA
MCTP2,0.001310930958462017,RNA
KLRF1,0.0012916375558074565,RNA
ATP8B4,0.001285852859178947,RNA
JAK2,0.001256937741642623,RNA
chr2.136135399.136137396,0.0012554724854697186,ATAC
SRGN,0.0012436597955472596,RNA
CHST15,0.0012369506708403528,RNA
TENT5A,0.0011800361484809656,RNA
RPL30,0.001162516642341693,RNA
DENND5B,0.0011247623296085723,RNA
MPEG1,0.0011246030310574518,RNA
ACSL1,0.001111441392901615,RNA
CD96,0.001098318357535211,RNA
TRDC,0.0010792119564006864,RNA
RPL34,0.0010551630026306694,RNA
COL19A1,0.0010260309822519064,RNA
TFEC,0.0010124824852984803,RNA
CD79A,0.0010053747925828427,RNA
GRK3,0.0010009810888345402,RNA
SLC9A7,0.0009918291839199087,RNA
TPD52,0.0009884640457121082,RNA
TUBA1A,0.000986452900674437,RNA
PTGDR,0.0009839666657348563,RNA
CPNE5,0.0009620188886963993,RNA
chr11.67403255.67412295,0.0009550348027423097,ATAC
TCF4,0.0009454330832813639,RNA
FCER1G,0.0009416341011004542,RNA
chr16.27366985.27368691,0.0009360916918144441,ATAC
IGHD,0.0009316814188000525,RNA
AP002075.1,0.0009256178959471201,RNA
RPS21,0.0009182957620675191,RNA
IFNG.AS1,0.0009092521035707187,RNA
IL7R,0.0009038844818358987,RNA
AL050309.1,0.0008924395991375098,RNA
FCRL2,0.0008910429608414694,RNA
PAK1,0.0008788125759833826,RNA
AUTS2,0.0008454153006871367,RNA
GFOD1,0.0008322621966362121,RNA
chr9.107486833.107491445,0.0008193424408500475,ATAC
LIX1.AS1,0.0008163866889055725,RNA
AC019197.1,0.0008149396844381078,RNA
POU2AF1,0.0008086922228517679,RNA
CDK14,0.0008084866961835858,RNA
VCAN.AS1,0.0008008364557412311,RNA
CD38,0.0008007118765794981,RNA
HLA.DPA1,0.0007991619306442797,RNA
HCK,0.0007841956194277288,RNA
FGFBP2,0.0007822070304319775,RNA
NELL2,0.0007759802198543981,RNA
HLA.DRB5,0.0007622562579687112,RNA
ATF3,0.0007482896863195036,RNA
STK3,0.0007140418548036559,RNA
SLC11A1,0.0007024021164234104,RNA
ADGRG1,0.0006811433577463762,RNA
ENTPD1,0.0006661619435567806,RNA
RNF130,0.0006645691791572546,RNA
MIR646HG,0.0006629052584427885,RNA
SPON2,0.0006626693297677174,RNA
IL32,0.0006549488059365605,RNA
MYBL1,0.0006524218550581867,RNA
PID1,0.0006500114652791703,RNA
chr14.99268117.99275194,0.0006492255198344059,ATAC
TGFBR3,0.0006415715747386633,RNA
FCGR3A,0.0006212899230677739,RNA
MAL,0.0006184637464177374,RNA
CALHM6,0.0006079769122337345,RNA
CCDC50,0.0006060106684932768,RNA
TMSB4X,0.0006025191592190746,RNA
YES1,0.0005966975255156281,RNA
TRBC1,0.0005953150094821473,RNA
HOPX,0.0005877064081606123,RNA
SMYD3,0.0005865160331943947,RNA
CD22,0.0005856280727790633,RNA
TRPS1,0.0005812674314840994,RNA
IGFBP7,0.0005758104574265497,RNA
L3MBTL4,0.0005702306606364431,RNA
GLCCI1,0.0005694488004183237,RNA
RRAS2,0.0005680088644670227,RNA
IL2RB,0.0005612037042831132,RNA
CREB5,0.0005602303893289607,RNA
chr5.150396217.150413924,0.0005564740835339756,ATAC
CD69,0.0005543711361324994,RNA
GAB2,0.0005498966652007433,RNA
WDFY3,0.0005267016005956387,RNA
ADGRE2,0.000524289965063878,RNA
SAMD3,0.0005230185116434004,RNA
GAB1,0.0005130956100483745,RNA
ADAM19,0.0005013369313506689,RNA
LINC02432,0.0004946664781235514,RNA
EMILIN2,0.0004885733447330562,RNA
SLC24A4,0.0004640640944121166,RNA
RPL38,0.00045989387993085036,RNA
FCHSD2,0.00045943335510052893,RNA
CLIC3,0.00044911167339200896,RNA
ITGA6,0.00044640215411921694,RNA
chr12.119988334.119990686,0.00044516648041808204,ATAC
CSF1R,0.00044462712185588477,RNA
RPL27,0.00044125882337332084,RNA
PALM2.AKAP2,0.00043856696108861726,RNA
SLCO4C1,0.00043270081363026174,RNA
XCL2,0.00043072701879233336,RNA
LPAR1,0.000428746002237024,RNA
chr22.44023618.44027636,0.00042817047393896426,ATAC
RPL41,0.0004280301087407342,RNA
TRBC2,0.0004255740358103706,RNA
PPM1L,0.00042310711698994745,RNA
PDGFD,0.0004187200863943601,RNA
KCNQ5,0.00041638941198317216,RNA
LINC01934,0.0004160759463944331,RNA
chr14.22549485.22559034,0.0004005101320249299,ATAC
TOX,0.0003950796585891976,RNA
DIPK1A,0.0003928643193940108,RNA
SIPA1L3,0.00038418856646539254,RNA
USP6NL,0.00038397108253324585,RNA
FUT8,0.0003823096373461253,RNA
ANGPTL1,0.0003818363816971392,RNA
HLA.DQA1,0.00038118576517365196,RNA
FGL2,0.00037547366958785855,RNA
MED12L,0.0003738979668915704,RNA
APBA2,0.00037171187038356946,RNA
KLF4,0.000367841783704108,RNA
ABCB4,0.00036712108810371176,RNA
MOB3B,0.00036698758280697926,RNA
AC084871.1,0.0003667197415882116,RNA
RNF165,0.0003662157700426948,RNA
LINGO2,0.00036423439523730936,RNA
KLRG1,0.0003633236115124179,RNA
chr8.143936104.143955843,0.00035844906177809365,ATAC
SCLT1,0.0003546088022902143,RNA
IFITM2,0.0003518348219462754,RNA
PFN1,0.00035082186607216735,RNA
S100A4,0.0003472373218063771,RNA
ADGRG5,0.0003367718813490004,RNA
P2RX5,0.000334653810417173,RNA
LTB,0.0003330158801249883,RNA
ACTG1,0.0003320711002355175,RNA
SLC31A2,0.0003308902113147044,RNA
HIST1H4C,0.0003297982967719809,RNA
RPL36,0.0003284212359938535,RNA
MZB1,0.00032028556133635935,RNA
chr2.234494210.234498062,0.00031933673432298277,ATAC
TBC1D9,0.0003183821617744094,RNA
RIN2,0.00031687542800964,RNA
SLC4A8,0.00031504328062195247,RNA
CD160,0.00031347194480134047,RNA
S100A9,0.00031325748525851057,RNA
ARHGAP42,0.00030902411953217704,RNA
NIBAN3,0.00030888708350266115,RNA
MTRNR2L12,0.000308215441349381,RNA
TRGC2,0.00030660886978080867,RNA
C5AR1,0.00030650029594942363,RNA
HES4,0.0003056841086591781,RNA
chr1.8876486.8880389,0.0003015205209007222,ATAC
TMEM156,0.00029999334646710503,RNA
chr6.31619531.31622077,0.00029601641947920985,ATAC
ATP2B1.AS1,0.00029520377225378106,RNA
TNFSF10,0.0002946854259261038,RNA
CPED1,0.00029383071282869567,RNA
chr1.9651252.9655773,0.00029332300804426925,ATAC
KLRK1,0.00029151146012544897,RNA
SLAMF7,0.00028860995762604655,RNA
NCAM1,0.0002883173322186523,RNA
RASGRF2,0.0002861881147150688,RNA
RPS18,0.00028556206331938576,RNA
chr7.74655978.74661436,0.0002823513226644877,ATAC
chr11.808390.810710,0.00027913309181253467,ATAC
TXK,0.00027700961827351126,RNA
chr2.136112386.136119909,0.00027379916908558394,ATAC
chr1.23553734.23560499,0.0002733362701066345,ATAC
SLC38A11,0.000271291672718589,RNA
chr21.39312088.39314888,0.00026811085702695576,ATAC
MNDA,0.00026809096006441394,RNA
SLC22A15,0.00026788871009167636,RNA
PDE3B,0.0002654824734551175,RNA
HLA.DPB1,0.000263995810517658,RNA
CLYBL,0.00026374944286772434,RNA
FMNL2,0.00026301960082069135,RNA
chr13.51451103.51454346,0.0002585229614871967,ATAC
GZMH,0.00025780729531742647,RNA
KLRD1,0.0002539955463585654,RNA
PDGFC,0.0002536846746202033,RNA
chr16.22296662.22299098,0.00025276068142291775,ATAC
chr9.19229768.19231581,0.00025093001884500185,ATAC
chr14.70808058.70810361,0.000249337644302113,ATAC
TTN,0.00024810786226686404,RNA
S100A8,0.00024554162740085956,RNA
FCRL3,0.0002454576827586995,RNA
chr2.28389317.28397013,0.00024428989872515345,ATAC
chr13.99085133.99088604,0.00024253459848081979,ATAC
chr15.44426355.44428526,0.00024019394725861818,ATAC
LINC02384,0.00023959469142286106,RNA
SASH1,0.0002392142285757785,RNA
chr10.16816806.16818306,0.00023504543549184706,ATAC
TFDP2,0.00023496886955674218,RNA
IRF8,0.00023364046272768686,RNA
chr18.79678624.79682257,0.0002334196009531587,ATAC
chr14.68813946.68817221,0.0002326676400313466,ATAC
BACH1,0.0002315399957866047,RNA
FAM49A,0.00023023753101738265,RNA
ZBTB16,0.00022863956743886756,RNA
chr11.67282840.67290525,0.0002259755492811765,ATAC
chr1.47436363.47439689,0.00022577268033150384,ATAC
chr8.17922179.17924564,0.00022564608031042357,ATAC
LINC00299,0.00022297084849875665,RNA
chr8.100949499.100953857,0.00022267598366078507,ATAC
LINC02397,0.00022238923475205195,RNA
CD68,0.0002222349149729747,RNA
RPL32,0.00022168579078891634,RNA
chr11.62551291.62558590,0.00022160902357192317,ATAC
chr12.118375880.118378325,0.00022070939305408988,ATAC
CCDC88A,0.0002194792368178208,RNA
chr17.77880838.77883449,0.0002194187627198027,ATAC
chr7.142807647.142809886,0.00021932180031863973,ATAC
EAF2,0.00021893590373633687,RNA
chr19.40463447.40467688,0.00021710656494869016,ATAC
chr11.68271056.68272888,0.0002169679364342899,ATAC
SATB1.AS1,0.00021305468690898017,RNA
MLLT3,0.00021180226101379047,RNA
chr5.140112971.140115321,0.00021131496607504414,ATAC
chr8.143244787.143247903,0.00021074338214391132,ATAC
chr1.94417703.94419178,0.00021023516064739477,ATAC
chr19.17859333.17860522,0.00020919543897267501,ATAC
GPRIN3,0.00020856212331464436,RNA
RPLP1,0.0002082298548189954,RNA
IGHGP,0.00020791199522887064,RNA
chr1.229341312.229343946,0.0002074738730684449,ATAC
chr16.75432688.75434797,0.00020711431014094452,ATAC
TCL1A,0.0002069567470195966,RNA
EML6,0.0002060213876212735,RNA
chr15.43775686.43778026,0.0002030258692814313,ATAC
chr6.119347325.119351076,0.00020266203503683521,ATAC
TLE1,0.00020242868622467574,RNA
chr1.2298423.2302750,0.00020179284555988538,ATAC
chr19.44844421.44848566,0.000201784402848363,ATAC
chr19.19384900.19387026,0.0001995503876178858,ATAC
chr12.12999665.13001917,0.00019854870978845766,ATAC
C12orf42,0.00019766443694162124,RNA
AC243829.2,0.00019747609911844883,RNA
chr18.75207752.75212578,0.0001963273847393962,ATAC
CEBPD,0.00019560808717338383,RNA
FCER2,0.00019558248246315469,RNA
chr8.140463775.140465443,0.00019553824884178202,ATAC
chr7.6348154.6349540,0.00019544620424103993,ATAC
chr6.3258326.3260081,0.00019506568966590185,ATAC
chr16.88780038.88786080,0.0001947600465269568,ATAC
chr8.38899688.38902627,0.0001943040665010845,ATAC
chr19.53102562.53104193,0.000193347351273367,ATAC
chr14.100237703.100240927,0.00019181046998308752,ATAC
chr6.33787773.33789666,0.0001911959801934265,ATAC
chr19.55257146.55260091,0.0001903035557964605,ATAC
chr17.77139806.77141920,0.0001898530396094993,ATAC
RHEX,0.00018964503373001548,RNA
AP003086.1,0.000189610238657548,RNA
chr10.75209507.75211757,0.0001893219536703738,ATAC
AC015849.1,0.0001892928827795574,RNA
HIP1,0.0001885161234331012,RNA
chr8.60516234.60518440,0.00018840409332494096,ATAC
chr8.22596931.22601605,0.0001883992577612508,ATAC
chr6.85641480.85644629,0.00018823869089948326,ATAC
AL589693.1,0.0001878181353604158,RNA
chr9.137617932.137619947,0.0001875852094778789,ATAC
chr17.57255381.57258609,0.00018710826210115966,ATAC
chr2.190879963.190883174,0.00018705280163026098,ATAC
chr9.136106376.136111251,0.00018603142609052443,ATAC
ZFAT,0.00018552221433766128,RNA
HSP90B1,0.00018530884839218964,RNA
chr11.62838923.62842905,0.0001852670038457318,ATAC
SPIB,0.00018519620016783464,RNA
LRRK1,0.00018431075141176465,RNA
chr10.8053124.8057563,0.0001841321036209588,ATAC
chr10.26859759.26861683,0.0001840323973219051,ATAC
chr5.138337107.138339917,0.00018337326829997219,ATAC
chr19.40609362.40612188,0.00018306218927757024,ATAC
CEP126,0.0001828129990424742,RNA
chr8.89901658.89903325,0.00018237620279666443,ATAC
chr3.48918002.48920252,0.00018236032105933622,ATAC
chr1.153921848.153924152,0.00018184118255389032,ATAC
ZDHHC14,0.0001811184347213505,RNA
chr17.76381303.76386565,0.00018068068167903972,ATAC
chr16.67934131.67937540,0.00018007557978582048,ATAC
KLHL14,0.000179924867077535,RNA
IL4R,0.0001787651592607681,RNA
chr15.99250801.99252043,0.00017837398616585347,ATAC
chr7.151349509.151350709,0.00017805566799535178,ATAC
chr2.106192633.106194987,0.0001780483861784636,ATAC
chr21.31730816.31733252,0.00017754053443631943,ATAC
chr15.74937316.74938706,0.00017714249840427947,ATAC
chr16.88662258.88664314,0.000176680854879391,ATAC
FAR2,0.00017650582970928655,RNA
UST,0.00017642754479460377,RNA
chr19.1847549.1849374,0.00017618886680032732,ATAC
chr12.122973980.122975865,0.0001761435771841284,ATAC
chr2.65055293.65057927,0.00017608827906430113,ATAC
ELOVL6,0.0001760745754317474,RNA
chr10.32345857.32347900,0.0001755870120297392,ATAC
MYDGF,0.00017515838453654995,RNA
chr17.63826397.63828092,0.00017504413695689695,ATAC
chr14.22917827.22920115,0.00017492192921305286,ATAC
chr12.53005531.53007430,0.00017461137931345386,ATAC
chr17.18857545.18858810,0.00017431715249706305,ATAC
SUPT3H,0.00017428778683658427,RNA
chr10.63266714.63269644,0.00017425960263600264,ATAC
chr1.154935975.154938085,0.00017398406278225934,ATAC
ID2,0.00017390156111281261,RNA
chr1.11680260.11681992,0.0001737803360691756,ATAC
chr1.2583858.2588369,0.00017373197834156054,ATAC
chr20.1324557.1326360,0.00017330512632078468,ATAC
chr2.60880576.60883519,0.00017314724639973044,ATAC
chr14.92649492.92658079,0.00017262242728107404,ATAC
chr9.125142573.125144065,0.00017240752492848573,ATAC
chr22.38504627.38507295,0.00017223384239880394,ATAC
chr16.56607061.56610947,0.00017219950147179082,ATAC
PCAT1,0.00017204728667399546,RNA
RPL10,0.00017191309603904796,RNA
AP000446.1,0.00017186169749782736,RNA
DUSP6,0.00016944017336206066,RNA
ACTB,0.00016921917510280817,RNA
chr22.50303379.50309650,0.00016916767107794686,ATAC
chr7.92527476.92529243,0.0001681307198888739,ATAC
PLEKHG2,0.00016765210213551236,RNA
chr12.62602110.62604169,0.00016710378970401278,ATAC
chr12.53046261.53049101,0.0001670529970828072,ATAC
chr17.7434695.7438734,0.00016656995705410213,ATAC
chr3.36992235.36994240,0.00016581817199640765,ATAC
chr12.6942968.6945087,0.00016569926960183646,ATAC
chr11.574118.577190,0.0001655003341588994,ATAC
chr1.248872750.248874769,0.00016335560012834468,ATAC
chr1.2390919.2392579,0.00016323467612424755,ATAC
chr1.55212752.55216294,0.00016317252938335175,ATAC
chr8.125429047.125433000,0.00016200203214852282,ATAC
chr1.244969344.244971836,0.00016143263551435401,ATAC
TSHZ2,0.0001611701924724137,RNA
chr10.96831625.96833789,0.00016115287002400796,ATAC
chr4.186190441.186192558,0.00016085162504315248,ATAC
chr7.140061904.140063559,0.00016081556134305873,ATAC
chr22.37483791.37487068,0.00016066495032095694,ATAC
chr12.14365131.14367752,0.00016026316539883415,ATAC
chr1.159921157.159926549,0.0001599284525006368,ATAC
RPL28,0.000159589718420415,RNA
chr12.56634111.56637492,0.0001593750486308974,ATAC
TSBP1.AS1,0.00015932689754491269,RNA
chr19.51365341.51369196,0.0001585113298098773,ATAC
chr5.32311591.32313899,0.00015824096537073065,ATAC
chr6.157379685.157382582,0.0001579183581781239,ATAC
chr12.131893936.131897196,0.00015750874655372387,ATAC
chr5.40797207.40799015,0.00015750241854924025,ATAC
chr7.66653678.66655496,0.00015727580765066896,ATAC
chr20.33489283.33490927,0.00015716234332009026,ATAC
chr12.120495424.120497399,0.00015675491958330674,ATAC
chr19.5903091.5905489,0.00015614922646412175,ATAC
chr18.13135930.13138839,0.00015600847328403622,ATAC
chr2.61176338.61178541,0.00015589504778596954,ATAC
chr8.94893568.94897004,0.00015549444754561206,ATAC
CCL3,0.0001550627586636445,RNA
chr4.153465142.153469459,0.0001546537046088486,ATAC
chr12.113220646.113222448,0.00015409395559063925,ATAC
chr5.146446702.146448127,0.00015407316915241922,ATAC
chr16.85027204.85029841,0.00015362638786426053,ATAC
chr5.41903593.41904874,0.00015357258818144833,ATAC
CST3,0.00015351704400330747,RNA
chr5.172763116.172774135,0.0001534374996333848,ATAC
FLNB,0.00015321992627066532,RNA
TNFSF13B,0.00015247826761164506,RNA
chr6.26043036.26045926,0.00015235155683306938,ATAC
chr1.181021815.181023770,0.00015217407667036362,ATAC
chr14.90396347.90400366,0.00015216330128695277,ATAC
chr7.66627232.66630042,0.00015215128248133395,ATAC
AL355076.2,0.00015180883973842996,RNA
chr8.66112573.66114957,0.00015086215031173117,ATAC
EPB41L4A,0.0001508186974982717,RNA
IKZF2,0.00015070930394450323,RNA
chr17.3963123.3965745,0.00014972455876622148,ATAC
chr1.1304691.1312598,0.00014968299197496207,ATAC
chr11.119120747.119122334,0.00014954136225529512,ATAC
chr20.50152621.50154650,0.0001494861748728985,ATAC
ISG15,0.00014942119845152334,RNA
chr6.109440000.109444231,0.00014937697323663617,ATAC
chr3.39145942.39154941,0.0001491658422686517,ATAC
chr12.49069166.49070582,0.00014863546202592445,ATAC
chr4.86934253.86936754,0.0001485128779123469,ATAC
AC244502.1,0.00014847688850780306,RNA
chr1.228139332.228143283,0.00014845836710107184,ATAC
chr4.10115184.10118831,0.00014814602375100836,ATAC
chr5.98927097.98930091,0.00014800038621601226,ATAC
WARS,0.00014779616620273775,RNA
chr12.123971579.123974245,0.00014756709722735513,ATAC
COTL1,0.00014744571624635369,RNA
chr19.18424779.18430475,0.00014735830063098999,ATAC
chr19.45766403.45772532,0.00014704138644172854,ATAC
chr1.26694884.26698610,0.00014664002367764824,ATAC
chr1.200669177.200670744,0.00014654380839696792,ATAC
chr9.97920792.97924834,0.00014652746393196956,ATAC
chr19.17554972.17556730,0.00014622562483016918,ATAC
chr11.102451445.102453752,0.0001460320008395726,ATAC
chrX.154397246.154400145,0.00014573757081123606,ATAC
A2M,0.00014549303494522988,RNA
chrX.153793312.153795443,0.00014537488207989955,ATAC
chr16.88697466.88707361,0.00014530201274147106,ATAC
chr7.158704260.158705732,0.00014522358952495233,ATAC
chr12.67647317.67651730,0.00014522310154774527,ATAC
chr17.2391829.2402868,0.0001450585616548201,ATAC
TRGC1,0.0001450536130586724,RNA
RNF144B,0.0001449783870621717,RNA
chr19.8831647.8833398,0.00014483783189493316,ATAC
chr22.42613718.42616463,0.00014468954106519635,ATAC
MBOAT2,0.0001445506225132153,RNA
chr11.1562985.1575096,0.0001442260676366637,ATAC
chr11.66287273.66290142,0.00014409908016489462,ATAC
chr19.42279428.42287028,0.00014400255732621576,ATAC
ANKRD28,0.0001435248734865196,RNA
chr2.46541505.46545694,0.00014343217841060127,ATAC
chrX.1450843.1454637,0.0001433510948340002,ATAC
chrX.153966927.153973708,0.0001430241399164074,ATAC
chr6.24719006.24722062,0.00014293388330392128,ATAC
chr7.44846018.44849061,0.00014292705729145594,ATAC
chr7.107742864.107744826,0.0001427162491923556,ATAC
chr16.3003447.3005113,0.00014204494926599857,ATAC
chr7.151875052.151878268,0.00014182788393457308,ATAC
chr10.73771507.73773825,0.00014164109518185946,ATAC
chr17.31548965.31550791,0.00014133654058516365,ATAC
TMEM170B,0.00014128190666228902,RNA
DIAPH3,0.0001411360978452547,RNA
chrX.123959477.123963505,0.00014112789282757094,ATAC
chr19.16583790.16589174,0.00014079105067250317,ATAC
chr7.44080768.44083240,0.000140657892315826,ATAC
LINC01374,0.00014044901250044982,RNA
chr3.4976092.4980761,0.000140405689706981,ATAC
chr11.118917331.118930864,0.00014031862964349696,ATAC
chr19.35264405.35270245,0.0001400052143440925,ATAC
chr3.185585564.185587100,0.00013987683614099592,ATAC
chr10.101030411.101033292,0.00013955587511754457,ATAC
chr9.127903373.127907359,0.00013914309595641132,ATAC
chr7.128404858.128410781,0.00013911545454892052,ATAC
chr5.177309354.177313278,0.00013909437369100303,ATAC
PTPRM,0.00013890042757436913,RNA
DLG2,0.00013879457839266842,RNA
chr22.26588181.26590899,0.00013870703568126484,ATAC
chr4.83484365.83485728,0.00013860073719642753,ATAC
chr19.1489457.1491923,0.00013829285273873513,ATAC
chr4.128286366.128289250,0.0001381125039032811,ATAC
chr12.123232403.123234283,0.00013788671519282718,ATAC
chr9.27572323.27574498,0.00013781436763691282,ATAC
HS3ST3B1,0.0001378031608966962,RNA
chr11.2398684.2401519,0.00013775102962788739,ATAC
chr17.38700639.38707404,0.00013767136961969592,ATAC
chr1.37473028.37480608,0.00013765871902610407,ATAC
chr2.10811665.10813560,0.00013622139235643007,ATAC
chr17.40560033.40566173,0.00013610683368855505,ATAC
chr1.52551498.52554086,0.00013581468276853523,ATAC
chr19.16110725.16112434,0.0001355182697918804,ATAC
chr19.10565044.10569812,0.00013550535790978865,ATAC
chr22.50467590.50471805,0.0001354976955287177,ATAC
chr9.135905091.135908602,0.000134857183845736,ATAC
chr6.42745156.42748050,0.00013484592586900817,ATAC
chr7.151517967.151521075,0.00013474321804114945,ATAC
ARID5B,0.00013473138563726569,RNA
chr10.96585615.96588319,0.00013460456857961937,ATAC
chr5.65623738.65625470,0.0001342203267224953,ATAC
NR4A2,0.00013407470878721098,RNA
chr9.77176702.77179237,0.0001334880966912457,ATAC
LARGE1,0.0001334063417145025,RNA
chr19.47599802.47601176,0.00013317012795230037,ATAC
chr14.49619864.49621789,0.0001330640438400718,ATAC
chr2.170928384.170930721,0.0001329821138574749,ATAC
DNASE1L3,0.00013260872329389883,RNA
chr17.68289964.68292862,0.00013236724345548644,ATAC
chr16.68230991.68238383,0.00013224117130875511,ATAC
FNIP2,0.00013196502095262644,RNA
chr7.138459500.138461485,0.0001313253120220556,ATAC
chr9.95874685.95876623,0.00013128223297332619,ATAC
chr4.2796721.2801758,0.00013105501117046796,ATAC
chr22.39519174.39521508,0.00013077810498857427,ATAC
