feature,importance,feature_type
chr12.14365131.14367752,0.00018504129708294892,ATAC
chr16.2204775.2206449,0.0001824813127773475,ATAC
IGHM,0.00018004002252278072,RNA
chr17.75288554.75290528,0.00017259038993132535,ATAC
chr2.48440009.48441618,0.00016814153223798092,ATAC
chr19.11373826.11377542,0.0001679133533512275,ATAC
chr12.1592366.1595655,0.00016301968829423016,ATAC
chr3.18443285.18446368,0.00016274002215199945,ATAC
chr1.2226289.2235546,0.00016255776738317482,ATAC
SYNE2,0.0001584866557982907,RNA
chr1.243848730.243851472,0.0001582252311753216,ATAC
chr12.118375880.118378325,0.00015635419561772443,ATAC
chr15.89333939.89336064,0.0001548778781732906,ATAC
ISG15,0.00015457051224081607,RNA
chr7.21426493.21428809,0.00015286567293509688,ATAC
chr20.62141276.62144769,0.00014962784685424756,ATAC
RPS21,0.00014769581417699185,RNA
S100A9,0.00014727698208893736,RNA
chr17.82019848.82024236,0.00013910939035495599,ATAC
RPL39,0.00013590927857051562,RNA
GLYATL1,0.0001358849118271595,RNA
chr2.135741260.135742916,0.00013429133642589707,ATAC
DPF3,0.00013050581211413638,RNA
chr16.30921348.30924890,0.0001293577434364396,ATAC
chr16.4733682.4735527,0.00012472252216457397,ATAC
chr6.4134261.4136554,0.00012282934784175808,ATAC
P2RY6,0.00012172756547755716,RNA
chr12.57519297.57524476,0.00011944207880240411,ATAC
chr21.37266692.37268443,0.00011715832786041427,ATAC
LINC02397,0.00011110299002530618,RNA
chr9.127734048.127736124,0.00011049594040796849,ATAC
CFD,0.00010888983762561872,RNA
RPL36,0.00010881776228662603,RNA
chr1.7703817.7705992,0.00010342774431126464,ATAC
chr19.49675612.49679469,0.0001028537424635691,ATAC
chr7.142807647.142809886,0.00010235243253902822,ATAC
KHDRBS2,0.00010174458568647505,RNA
chr5.132471258.132492416,0.00010053563302445459,ATAC
S100A4,0.00010007090613302119,RNA
chr17.7560324.7562668,9.874228959177245e-05,ATAC
KCNQ5,9.219711353665855e-05,RNA
HLA.DRB5,9.118937679676443e-05,RNA
RPS23,9.002123712637295e-05,RNA
chr9.136973101.136981832,8.950229207118015e-05,ATAC
chr11.18633367.18635195,8.896617389890407e-05,ATAC
chr2.100561990.100564088,8.715206801508214e-05,ATAC
chr1.21782036.21784090,8.621965839757722e-05,ATAC
chr17.80145287.80148184,8.423505009970898e-05,ATAC
chr3.4976092.4980761,8.363390894355714e-05,ATAC
ZEB2,8.336895044253387e-05,RNA
FRMD4B,8.277126522920445e-05,RNA
chr3.128680191.128681710,8.228316853387648e-05,ATAC
RPL35A,8.005081723690396e-05,RNA
chr22.41620050.41622185,7.906165199198856e-05,ATAC
SH3RF3,7.607939424732889e-05,RNA
FCRL1,7.56812901812383e-05,RNA
RPS7,7.493667612264548e-05,RNA
chr11.2398684.2401519,7.426636373205314e-05,ATAC
chr5.141617692.141619695,7.239053838807328e-05,ATAC
chr19.38898702.38900590,7.161395279821731e-05,ATAC
CCL5,6.916299069499976e-05,RNA
KLRF1,6.906432025160254e-05,RNA
SCMH1,6.784808976139392e-05,RNA
COL19A1,6.754578540674885e-05,RNA
chr19.19319910.19321911,6.66126420431556e-05,ATAC
chr6.44386886.44388522,6.639476912050219e-05,ATAC
chr19.15331007.15334501,6.626914041852289e-05,ATAC
chr10.24722145.24725249,6.456216277199166e-05,ATAC
chr9.98254928.98257284,6.419515094457279e-05,ATAC
chr11.67282840.67290525,6.241320933719675e-05,ATAC
chr14.49767159.49769362,6.177442941161112e-05,ATAC
chr5.40797207.40799015,6.090185230491098e-05,ATAC
NRP1,6.057823901433564e-05,RNA
chr10.97497591.97500322,5.992621983470739e-05,ATAC
chr9.37903299.37905064,5.865999861372243e-05,ATAC
chr9.27572323.27574498,5.73093569272373e-05,ATAC
chr12.53451580.53453207,5.653741421171706e-05,ATAC
ADGRE5,5.60131043228805e-05,RNA
chr8.102238170.102240266,5.526015873697384e-05,ATAC
chr12.108628290.108636446,5.51353365037151e-05,ATAC
chr7.37447190.37449865,5.204870722120747e-05,ATAC
AC105180.2,5.204867752848791e-05,RNA
RFC3,5.185443380164159e-05,RNA
chr19.14136061.14137921,4.9767208713623946e-05,ATAC
CDK14,4.9319233648339507e-05,RNA
chr1.150972143.150975628,4.930792216938452e-05,ATAC
chr19.14004725.14007489,4.915308458719026e-05,ATAC
chr4.158670881.158672969,4.8588453193879433e-05,ATAC
chr6.158642834.158645391,4.675442675749502e-05,ATAC
chr20.63215265.63217291,4.642567055922708e-05,ATAC
chr2.201115450.201120636,4.6173200924316254e-05,ATAC
chr9.97920792.97924834,4.514643368473362e-05,ATAC
chr22.23786271.23787917,4.4339534767878895e-05,ATAC
chr13.21139726.21141264,4.338512286792058e-05,ATAC
chr2.43126932.43137787,4.284050181013561e-05,ATAC
chr22.21641324.21643470,4.147409068246419e-05,ATAC
chr19.3504947.3507911,4.107042662016033e-05,ATAC
chr19.40689301.40692657,4.0928115091062364e-05,ATAC
chr16.67158202.67161431,3.8300529370394494e-05,ATAC
chr20.38032811.38034480,3.773651937928276e-05,ATAC
chr12.66301891.66304965,3.7679413609510895e-05,ATAC
chr17.2391829.2402868,3.759944620488672e-05,ATAC
chr11.111878452.111879978,3.74922413940852e-05,ATAC
chr9.99818971.99826130,3.700103487905571e-05,ATAC
chr1.32963504.32965383,3.632096469744622e-05,ATAC
SCN3A,3.617295613167708e-05,RNA
chr19.10501895.10503923,3.549905491407645e-05,ATAC
chr1.6599300.6604318,3.412060864378649e-05,ATAC
chr19.6736148.6741569,3.386683289478285e-05,ATAC
chr1.1623432.1632586,3.363237690675734e-05,ATAC
chr20.50152621.50154650,3.289676866031926e-05,ATAC
LINC01478,3.238667584455416e-05,RNA
AOAH,3.208664795952776e-05,RNA
IFIT3,3.141257297309716e-05,RNA
RPS25,3.1197202550858396e-05,RNA
chr2.112274634.112276715,3.0440178377379768e-05,ATAC
chr1.193058354.193060272,3.0224483042083177e-05,ATAC
chr7.100887051.100891367,2.997151011926716e-05,ATAC
chr12.53378970.53382297,2.819048635826422e-05,ATAC
MARCH1,2.8091408014098523e-05,RNA
chr9.6680543.6682372,2.809088899316335e-05,ATAC
chr16.787016.789695,2.8032447164140184e-05,ATAC
chr16.28950216.28951792,2.7628182107869715e-05,ATAC
chr4.6672955.6675205,2.7201027752166368e-05,ATAC
chr17.79074227.79075915,2.7072908003024394e-05,ATAC
chr11.67503913.67509207,2.645572841167149e-05,ATAC
SH2D1B,2.6085957792750705e-05,RNA
chr17.79833680.79846011,2.5858684267425117e-05,ATAC
chr14.22870850.22872975,2.5272273996484347e-05,ATAC
chr4.38662823.38665504,2.4437061029434717e-05,ATAC
chr6.27131326.27134232,2.44145379355314e-05,ATAC
chr19.2038463.2052985,2.424549935577841e-05,ATAC
JAK2,2.3659734751750543e-05,RNA
chr15.98646953.98652267,2.3223378228903422e-05,ATAC
chr19.12781503.12787225,2.2710435362572844e-05,ATAC
chr7.5522987.5533648,2.190026658997762e-05,ATAC
chr2.96856987.96860751,2.1632156074898315e-05,ATAC
SH3D19,2.075810559656302e-05,RNA
chr19.13982930.13987985,2.046276734577437e-05,ATAC
TMSB4X,2.03989858391529e-05,RNA
HLA.DRA,1.9870285362898263e-05,RNA
chr4.82372461.82375018,1.9841488184793773e-05,ATAC
chr2.219251655.219255410,1.9639537257073407e-05,ATAC
chr9.128688148.128690864,1.9527273507697306e-05,ATAC
chr19.51365341.51369196,1.922203427380353e-05,ATAC
PLVAP,1.8964626173317496e-05,RNA
RPS6KA2,1.865083089094591e-05,RNA
chr4.2842889.2845521,1.771826669996251e-05,ATAC
RPS18,1.7610929686391828e-05,RNA
chr17.75854065.75856665,1.734033948652851e-05,ATAC
chr9.38066897.38070153,1.7167248285479697e-05,ATAC
AL160262.1,1.701134597063335e-05,RNA
chr9.96449383.96451671,1.6838342122702222e-05,ATAC
PPP1R9A,1.6429681250992353e-05,RNA
chr7.129611027.129613137,1.616262490592723e-05,ATAC
chr19.43753663.43756036,1.579496100629679e-05,ATAC
chr10.110225430.110227842,1.5596406084805754e-05,ATAC
chr11.13276460.13279200,1.4694381410083728e-05,ATAC
chr5.140112971.140115321,1.4444178011847382e-05,ATAC
chr19.658353.664042,1.4160817122109235e-05,ATAC
chr19.48634136.48639343,1.4071024552170977e-05,ATAC
chr11.66264668.66269924,1.3962981895046959e-05,ATAC
chr12.101829928.101831411,1.3708923716622462e-05,ATAC
chr3.129277909.129280145,1.3620310268081808e-05,ATAC
chr2.159285894.159287487,1.2823659132726287e-05,ATAC
chr11.45846492.45848437,1.2690779894208106e-05,ATAC
chr20.2101342.2103688,1.2460664668459216e-05,ATAC
AC064834.1,1.2438506271613465e-05,RNA
PYHIN1,1.2112484750526681e-05,RNA
chr9.34636835.34638646,1.1888993124939726e-05,ATAC
chr1.203625511.203630306,1.182208262782367e-05,ATAC
chr17.17590810.17593236,1.1773501811500248e-05,ATAC
CD74,1.175882524545223e-05,RNA
chr22.38870172.38873380,1.151814152062634e-05,ATAC
chr10.133273060.133280844,1.123435802202369e-05,ATAC
chr14.21268693.21270582,1.0883263625231776e-05,ATAC
chr4.1578823.1582625,1.0496087264402087e-05,ATAC
chr1.154324312.154330036,1.0130856080117924e-05,ATAC
chr13.49995545.49997776,1.0086360671594293e-05,ATAC
chr1.32649923.32651986,1.0046231052758227e-05,ATAC
chr19.48397848.48400811,9.855957383169043e-06,ATAC
chr9.85940413.85942139,9.790553162398412e-06,ATAC
chr3.177357880.177361939,9.320981845307876e-06,ATAC
chr6.85677643.85679608,9.266993920507138e-06,ATAC
chr11.68838471.68844424,9.230306174060404e-06,ATAC
chr2.148019985.148022011,9.137488553072427e-06,ATAC
chr19.47271514.47275790,9.074329717546832e-06,ATAC
NAMPT,9.028308962751166e-06,RNA
chr14.74083867.74085577,8.882645391185604e-06,ATAC
chr18.80033015.80034970,8.732114154919374e-06,ATAC
UGGT2,8.721482268461155e-06,RNA
chr21.33541352.33543850,8.516754616300341e-06,ATAC
chr19.1903393.1906229,8.340550565658676e-06,ATAC
RPL30,8.333121380269962e-06,RNA
chr17.8246645.8249735,8.08591057096687e-06,ATAC
chr22.37606961.37611546,7.895931735712958e-06,ATAC
chr13.30463903.30467269,7.460814331656278e-06,ATAC
chr19.7918881.7921791,7.342407267132446e-06,ATAC
chr19.9818130.9820038,7.299541906589111e-06,ATAC
chr22.44701402.44703217,7.28702422167217e-06,ATAC
chr4.101345336.101348804,7.232404905117242e-06,ATAC
chr18.9913158.9915480,7.118953463457111e-06,ATAC
chr4.1289090.1291008,6.758447978895605e-06,ATAC
PTH2R,6.631212642912096e-06,RNA
chr2.112644913.112647052,6.57431568798968e-06,ATAC
SPIB,6.53111896995256e-06,RNA
chr1.45339343.45341468,6.223537420320195e-06,ATAC
KYNU,6.198703128198527e-06,RNA
chr22.41380595.41383003,6.0539829120052514e-06,ATAC
ENPP2,6.019429719695736e-06,RNA
chr4.16225170.16227973,5.836621079552045e-06,ATAC
AC011511.2,5.815894969303338e-06,RNA
chr2.171433220.171435050,5.718028674660821e-06,ATAC
chr7.1458104.1463057,5.606140173772591e-06,ATAC
chr3.150761756.150764322,5.400621113473911e-06,ATAC
chr1.116372038.116376841,5.338848550907231e-06,ATAC
chr11.62611520.62613868,5.260072777786553e-06,ATAC
chr1.159921157.159926549,5.240790337224897e-06,ATAC
chr13.114064008.114069411,5.235689614361571e-06,ATAC
chr12.49827256.49829225,5.135093592273946e-06,ATAC
chr11.67265916.67273980,4.82199662028736e-06,ATAC
chr19.15123984.15126263,4.821740375611861e-06,ATAC
LGALS1,4.728408652120235e-06,RNA
chr4.8156859.8159939,4.721698825909906e-06,ATAC
SLC15A4,4.718145062387071e-06,RNA
SLCO4C1,4.526233695783239e-06,RNA
WWOX,4.49369516195917e-06,RNA
PTPRE,4.468103322655269e-06,RNA
chr5.140400413.140403055,4.409825780023661e-06,ATAC
chr19.4326743.4329892,4.3424558635337155e-06,ATAC
chr19.795935.806526,4.332176606491382e-06,ATAC
TYROBP,4.1342496022319315e-06,RNA
chr11.65650076.65655264,4.053070493502362e-06,ATAC
chr7.150378073.150380263,3.903220303613902e-06,ATAC
SETBP1,3.878219447229484e-06,RNA
chr19.11380545.11384564,3.791916476771528e-06,ATAC
chr2.241636160.241638531,3.7662696237699194e-06,ATAC
chr12.47705287.47707150,3.7602579050813837e-06,ATAC
chr1.45582453.45585362,3.700438530857887e-06,ATAC
chr5.126776332.126779006,3.679660129335092e-06,ATAC
chr15.30990421.30992425,3.498853244651859e-06,ATAC
chr6.44245653.44248312,3.473121764751964e-06,ATAC
UBE3D,3.4231295182077323e-06,RNA
PTPRM,3.4043723152114986e-06,RNA
chr14.105247771.105249573,3.398268541295548e-06,ATAC
UBE2E2,3.3070414672689766e-06,RNA
chr22.46035422.46037356,3.25617414816169e-06,ATAC
chr21.42218422.42220872,3.247757944147049e-06,ATAC
chr11.64741658.64747384,3.129485383074065e-06,ATAC
chr11.65132157.65135877,3.004241957611973e-06,ATAC
chr19.916858.922155,2.985050110048029e-06,ATAC
chr17.47970340.47971697,2.924616755166782e-06,ATAC
chr10.102244813.102246325,2.871502359576274e-06,ATAC
chr3.113695622.113697963,2.8172126233222203e-06,ATAC
chr9.137549826.137552672,2.811417066156218e-06,ATAC
chr12.94458811.94460730,2.7532491135449394e-06,ATAC
HSPA5,2.7312682490990422e-06,RNA
chr1.26110595.26112706,2.7057180907204955e-06,ATAC
chr19.1382982.1384624,2.6996552925781226e-06,ATAC
chr9.120924803.120929766,2.6642588423099425e-06,ATAC
GAB1,2.5547327461151874e-06,RNA
chr17.7237400.7240891,2.4995927871948307e-06,ATAC
chr1.212283726.212286943,2.4478822784704207e-06,ATAC
chr14.77097307.77099268,2.441402605752527e-06,ATAC
RPL34,2.3992838982789875e-06,RNA
chr5.140174453.140176345,2.344174723083908e-06,ATAC
chr19.18000119.18003046,2.3146215462171287e-06,ATAC
chr1.67684260.67687042,2.2759750085044e-06,ATAC
chr10.61899157.61904140,2.2681185565426583e-06,ATAC
chr7.143379638.143385252,2.157827879167228e-06,ATAC
chr11.118788264.118793351,2.1505448812176045e-06,ATAC
chr2.219159830.219161230,2.0344985524062633e-06,ATAC
chr16.29804465.29812797,2.03113269657352e-06,ATAC
chr8.109333329.109335048,1.9430416105343417e-06,ATAC
chr12.46266381.46270378,1.9376213595422798e-06,ATAC
STRBP,1.916801516682493e-06,RNA
chr10.72272593.72276254,1.79772309906615e-06,ATAC
chr19.13845907.13848454,1.7672291713232539e-06,ATAC
chr13.52011044.52012685,1.7532663029596252e-06,ATAC
chr6.31196700.31199168,1.690091796645916e-06,ATAC
chrX.11757259.11760390,1.6642603821677383e-06,ATAC
chr9.120713187.120715633,1.6088701862905014e-06,ATAC
chr17.76734354.76738768,1.601874766931981e-06,ATAC
RPL38,1.5510561750861278e-06,RNA
chr5.1522353.1525880,1.549332916968609e-06,ATAC
chr16.31072473.31075235,1.470076329363172e-06,ATAC
SLC11A1,1.4159722317464705e-06,RNA
chr5.134003641.134006140,1.4134000700762172e-06,ATAC
chr5.79513148.79515083,1.3903626511575922e-06,ATAC
chr1.29180872.29182789,1.3781787248747643e-06,ATAC
PAX5,1.3767507208606558e-06,RNA
chr6.31968282.31973404,1.3155525120447628e-06,ATAC
chr16.70379843.70382321,1.271740809304001e-06,ATAC
MNDA,1.2586621057176332e-06,RNA
STX11,1.2493946856238262e-06,RNA
chr9.125142573.125144065,1.2173598129931975e-06,ATAC
chr9.71910012.71912110,1.215516889163018e-06,ATAC
chr2.60880576.60883519,1.208107887865191e-06,ATAC
chr5.178203760.178206725,1.1959979204247088e-06,ATAC
chr3.101848748.101852585,1.172565160339648e-06,ATAC
chr17.75032083.75037407,1.1657311260127584e-06,ATAC
chr19.36139284.36141776,1.1216699251191054e-06,ATAC
chr3.196867322.196868778,1.1165811298722426e-06,ATAC
chr8.66774425.66775940,1.0885327640912628e-06,ATAC
chr8.144826102.144829045,1.0724993955899404e-06,ATAC
chr2.46615909.46617668,1.064643433675597e-06,ATAC
FAM198B.AS1,1.0608851740819503e-06,RNA
PRF1,1.0530917935185528e-06,RNA
chr8.101203404.101206932,1.011748985625355e-06,ATAC
chr12.124913457.124915566,1.001070925925204e-06,ATAC
NEAT1,1.0006343637875376e-06,RNA
chr17.27293352.27295471,9.974141178105638e-07,ATAC
TBXAS1,9.342044977713429e-07,RNA
chr3.51498928.51500861,9.283781595851066e-07,ATAC
RPS14,9.034684071706084e-07,RNA
chr17.64776542.64782250,9.00929253833628e-07,ATAC
HTR3A,8.822513850735535e-07,RNA
chr7.1137105.1138993,8.761510866420429e-07,ATAC
IRF8,8.43854446176154e-07,RNA
chr6.116278408.116280690,8.302089258891147e-07,ATAC
PLD4,8.032403231120272e-07,RNA
CTSS,7.980207024997759e-07,RNA
PARVA,7.863340021593039e-07,RNA
chr2.86105248.86106732,7.749171626146396e-07,ATAC
chr5.77775276.77776915,7.370491994107928e-07,ATAC
chr9.93566261.93567695,7.298331748053629e-07,ATAC
MARCH3,7.197008099652949e-07,RNA
chr2.226835275.226836931,7.182925541378785e-07,ATAC
chr8.26575776.26579974,7.166828055152476e-07,ATAC
chr17.8964543.8967446,6.933084561661173e-07,ATAC
chr9.129834422.129836780,6.667195538497136e-07,ATAC
chr17.4939012.4941282,6.60457678107507e-07,ATAC
chr17.8138059.8157562,6.534232831639911e-07,ATAC
NRG1,6.508037296482252e-07,RNA
chr1.28552243.28553946,6.481471741441673e-07,ATAC
chr4.3072979.3075831,6.316512505297302e-07,ATAC
ID2,6.301505363618878e-07,RNA
chr17.50146094.50152738,6.245682481871215e-07,ATAC
chr17.77957257.77960406,6.219973882112213e-07,ATAC
chr1.24926500.24931096,6.171682017864563e-07,ATAC
chr19.16659451.16662056,6.038022757694316e-07,ATAC
chr12.123971579.123974245,5.774767596012171e-07,ATAC
chr4.336121.338957,5.725236898837473e-07,ATAC
chr10.84138610.84140371,5.542888993990578e-07,ATAC
ARHGAP26,5.390590861561462e-07,RNA
chr2.218567692.218569900,5.314255131355954e-07,ATAC
EXT1,5.306836581892659e-07,RNA
RORA,5.241096055933574e-07,RNA
chr12.56645076.56646694,5.239777920430482e-07,ATAC
chr14.75276657.75286774,5.152561073033199e-07,ATAC
chr5.87411582.87413588,5.139505301257348e-07,ATAC
GBP1,5.121382158977097e-07,RNA
PARM1,5.108062739587499e-07,RNA
RPS10,5.031434056582043e-07,RNA
chr10.58266178.58269796,4.894014312155933e-07,ATAC
chr22.30591337.30592719,4.88644067152009e-07,ATAC
chr12.123267833.123272334,4.7445011433710446e-07,ATAC
chr2.171159217.171161601,4.7228602632070635e-07,ATAC
chr1.89820434.89822471,4.6891148967579945e-07,ATAC
chr8.37896777.37901193,4.670938925570318e-07,ATAC
chr22.31343608.31348028,4.6495640971673154e-07,ATAC
AC007381.1,4.4641106236995045e-07,RNA
chr1.32072245.32073866,4.46291131061989e-07,ATAC
chr10.131899975.131902052,4.4278914452927513e-07,ATAC
chr17.74872283.74874198,4.330918461569723e-07,ATAC
chr17.39195581.39200952,4.149567101783653e-07,ATAC
chr2.27889768.27891808,3.9637444290376665e-07,ATAC
chr19.49875715.49878714,3.915883881230657e-07,ATAC
chr12.66168995.66170467,3.762467277437796e-07,ATAC
chr1.119139424.119141426,3.695569325958148e-07,ATAC
chr7.44044176.44047231,3.6664555095624733e-07,ATAC
chr7.1529725.1534595,3.598936771031523e-07,ATAC
chr1.156212477.156213804,3.4665509026392015e-07,ATAC
chr19.38848014.38853171,3.391679110993184e-07,ATAC
chr1.205630818.205632707,3.3875672058643935e-07,ATAC
chr17.7931369.7933431,3.3348330768910055e-07,ATAC
chr16.30182343.30187857,3.2387862489081645e-07,ATAC
LYST,3.2242962905791433e-07,RNA
RPS27A,3.1774954194951385e-07,RNA
chr11.86244077.86246095,3.1267207523957746e-07,ATAC
chr9.76393595.76395783,3.1059602328929406e-07,ATAC
ALOX5AP,2.9957799106756353e-07,RNA
chr17.35087803.35090287,2.9804537330929e-07,ATAC
chr1.110337609.110340434,2.945205473579085e-07,ATAC
chr12.59595491.59597942,2.850608455712453e-07,ATAC
chr4.1683232.1685774,2.846127678483363e-07,ATAC
chr21.37365566.37368899,2.8083666745531854e-07,ATAC
chr7.156892135.156893990,2.8051255372067666e-07,ATAC
chr6.33271091.33272736,2.789077771272492e-07,ATAC
chr8.144146733.144149149,2.785881043828793e-07,ATAC
chr3.52237276.52241395,2.701704516031504e-07,ATAC
chr10.123007711.123009911,2.700232473966992e-07,ATAC
chr9.137589460.137591614,2.650178205262598e-07,ATAC
chr1.23553734.23560499,2.611216725622892e-07,ATAC
chr7.106111277.106113094,2.5843840812948177e-07,ATAC
MYO1E,2.557090749527959e-07,RNA
LINC01684,2.511841708549639e-07,RNA
chr10.28531782.28534319,2.464795919701083e-07,ATAC
chr20.43456870.43459078,2.4143166970850715e-07,ATAC
chr1.26785970.26789617,2.39150195910104e-07,ATAC
chr9.135960327.135962782,2.3371547400299246e-07,ATAC
chr12.53005531.53007430,2.2798527905049777e-07,ATAC
chr16.89487677.89491990,2.0890971854747833e-07,ATAC
chr1.45490187.45491876,2.052551537078798e-07,ATAC
chr17.41687763.41696423,2.0489233142139946e-07,ATAC
chr15.75624812.75626612,2.0158969846154898e-07,ATAC
GPR183,2.011498652273652e-07,RNA
HLA.DQB1,1.9996097194342834e-07,RNA
chr5.90408944.90410532,1.9964764251311704e-07,ATAC
chr1.37473028.37480608,1.937405108034996e-07,ATAC
chr19.18191729.18195263,1.9040033965150246e-07,ATAC
chr17.75260758.75262477,1.8963422638939175e-07,ATAC
chr11.118607232.118611423,1.8909483733826973e-07,ATAC
chr1.244833687.244836557,1.8876069426441598e-07,ATAC
chr16.719755.730942,1.836596959601307e-07,ATAC
chr22.30356107.30357743,1.7681551467256134e-07,ATAC
chr16.1420129.1421627,1.7474754698240577e-07,ATAC
chrX.15737275.15739223,1.7147947996562522e-07,ATAC
chr1.16204968.16208881,1.6778689514093308e-07,ATAC
chr8.22106658.22110664,1.6353010741534488e-07,ATAC
chr15.77419103.77421502,1.610506247654683e-07,ATAC
chr10.119206119.119209895,1.5979491016062895e-07,ATAC
EAF2,1.5970446261547039e-07,RNA
chr3.113744868.113747946,1.568922917208775e-07,ATAC
FGD4,1.5639966908934195e-07,RNA
chr1.26305619.26308844,1.5359825096438547e-07,ATAC
TRGC2,1.5029450782569684e-07,RNA
chr20.323976.328832,1.4877251681034167e-07,ATAC
