feature,importance,feature_type
RPS27,0.0024335367025053027,RNA
CDK14,0.0023925148288721425,RNA
RPS14,0.002383662333212922,RNA
RPS28,0.0023719630361362216,RNA
ACER3,0.002352056988323743,RNA
NLRP3,0.0023447170430726185,RNA
CARD11,0.002329771193109846,RNA
KYNU,0.002315985914240293,RNA
NAMPT,0.002311268240136774,RNA
GZMA,0.0022970423289848324,RNA
ADAMTSL4.AS1,0.002285618686197308,RNA
chr1.156813469.156817504,0.002185859364662105,ATAC
chr14.22549485.22559034,0.0021593880756936874,ATAC
GAB2,0.002130460172099666,RNA
ANK3,0.0021283336606386415,RNA
LINC02397,0.002097203224455281,RNA
chr13.74132018.74136793,0.002090656497061001,ATAC
RBM47,0.0020905548227271057,RNA
ADAM28,0.002053146556121665,RNA
CST7,0.002027301418187179,RNA
FCGR3A,0.0019998512620790433,RNA
TFEC,0.0019978513003394726,RNA
DOCK5,0.0019921765787260055,RNA
BLNK,0.0019894481127758937,RNA
RPL35A,0.0019604358747759326,RNA
RPL17,0.0019352473357914307,RNA
MS4A1,0.0019268002591064611,RNA
NCAM1,0.00191405647964825,RNA
PLEKHG1,0.0018936541333381956,RNA
VCAN,0.0018598262272687884,RNA
CCL5,0.0018391778150297284,RNA
BNC2,0.0017916794961868115,RNA
RORA,0.0017773106026370844,RNA
RPS21,0.0017747135198500172,RNA
RPS27A,0.0017667002862481423,RNA
ARHGEF40,0.0017651883359155987,RNA
GNLY,0.0017610799199043795,RNA
TMEM170B,0.0017349576882575602,RNA
GNG7,0.0017084553941949948,RNA
FCAR,0.0016580683465212342,RNA
HLA.DRB1,0.001644899087395288,RNA
RPS15A,0.001623159094671056,RNA
CTSS,0.0016170317771718652,RNA
HLA.DQA1,0.0016142428082060029,RNA
FAM198B.AS1,0.0015989622401440162,RNA
RAB31,0.0015780828758721005,RNA
TPD52,0.0015703332731645365,RNA
COL19A1,0.0015591260185649385,RNA
CCSER1,0.0015423756950033896,RNA
STRBP,0.0014931190935858535,RNA
CREB5,0.0014217576113601741,RNA
CTSW,0.0014029396697691399,RNA
NCR1,0.0013740524806764242,RNA
chr22.41919118.41927485,0.0013601965644652416,ATAC
HLA.DRB5,0.0013503845431441551,RNA
DAPK1,0.0013371093531473228,RNA
PTGDR,0.0013086338650641887,RNA
CD96,0.0012850644133254483,RNA
IL2RB,0.0012848965401189836,RNA
CD79A,0.001270600774334062,RNA
EBF1,0.0012626406688408104,RNA
BLK,0.0012611691985705625,RNA
GRK3,0.0012541402722586002,RNA
CHST15,0.001241752808211844,RNA
HLA.DPA1,0.0012316407017643528,RNA
GLT1D1,0.0012229990232105704,RNA
STAP1,0.0012180979186555232,RNA
KCNH8,0.0012065612037638952,RNA
PRAM1,0.001196018303747253,RNA
SRGN,0.0011736271594314203,RNA
FCRL1,0.0011715121147532724,RNA
TENT5A,0.0011472910162899008,RNA
ANXA1,0.001141597656826064,RNA
ADGRG5,0.0011326947788910773,RNA
S100Z,0.0011300435901755513,RNA
IL15,0.0011241579180061184,RNA
ACSL1,0.0011149917598517627,RNA
SPON2,0.0011137554261640755,RNA
ATP8B4,0.001108183364626883,RNA
chr9.107486833.107491445,0.0010834226709662748,ATAC
ADGRG1,0.0010782237325563666,RNA
RGS2,0.0010700585971231073,RNA
NKG7,0.0010615632421941078,RNA
TRBC2,0.0010496744408891243,RNA
KHDRBS2,0.001028084018102026,RNA
SIPA1L3,0.0010176528969889065,RNA
SWAP70,0.0010140873523775088,RNA
FRMD4B,0.0010100509774007454,RNA
CD38,0.001007793753207094,RNA
SAMD3,0.0010075317701768052,RNA
TCF7L2,0.0010020581609442984,RNA
IGHD,0.0009939002704023618,RNA
PYHIN1,0.0009883995852694681,RNA
DENND5B,0.0009662790850021505,RNA
ARHGAP26,0.000949737310049347,RNA
MCTP2,0.0009391728156430234,RNA
chr16.27366985.27368691,0.0009292271843071734,ATAC
LARGE1,0.0009288942804915011,RNA
AP002075.1,0.0009195776479118689,RNA
chr11.67403255.67412295,0.0009043702814728425,ATAC
L3MBTL4,0.0009005867452217198,RNA
MPEG1,0.0008823546068813596,RNA
BCL2,0.0008800872455686493,RNA
GFOD1,0.0008799034940792906,RNA
STK3,0.0008655764995366054,RNA
chr13.41456014.41466705,0.0008564873193864353,ATAC
ZBTB16,0.0008560363042853941,RNA
chr19.29712841.29716990,0.0008515911000803773,ATAC
C5AR1,0.0008482886716292037,RNA
ST3GAL6,0.0008437163772792732,RNA
WARS,0.000841938217325199,RNA
KLRD1,0.0008360004021375816,RNA
RAB30,0.0008115939006583856,RNA
FCRL2,0.0008107683637253846,RNA
TNFRSF1B,0.0007981377249916022,RNA
FCHSD2,0.0007835976001382858,RNA
PDGFD,0.0007793625488978709,RNA
ADGRE5,0.000766660174799668,RNA
MEF2C.AS1,0.0007599573225767888,RNA
CLIC3,0.0007579375089158544,RNA
TAFA1,0.000744415026734795,RNA
PIP5K1B,0.0007180713277191212,RNA
MEGF9,0.0007174106788436928,RNA
TYROBP,0.0007078381249305565,RNA
PID1,0.0006950203550562454,RNA
IFITM2,0.0006889406294808578,RNA
CD22,0.0006666218811158839,RNA
ANGPTL1,0.0006633789782014913,RNA
TRBC1,0.0006615439508551894,RNA
DIPK1A,0.0006489937089554545,RNA
IGSF6,0.0006460556705043831,RNA
PPM1L,0.0006251641730908531,RNA
CD69,0.0006148834430597577,RNA
C12orf42,0.0006110519279839048,RNA
WDFY3,0.0006104975481495857,RNA
chr2.136112386.136119909,0.0005737729592941689,ATAC
LTB,0.0005708637544128339,RNA
CCL4,0.0005642275690508508,RNA
FBN2,0.000564040815958347,RNA
KLRG1,0.0005574892811148333,RNA
USP6NL,0.0005500374573173117,RNA
CD79B,0.0005476889700283247,RNA
RNF130,0.0005462792400791738,RNA
SLC15A4,0.0005306582639765548,RNA
AC120193.1,0.0005295354999977704,RNA
RPL38,0.0005220851096164413,RNA
MNDA,0.0005176353316745742,RNA
TEX14,0.0005156795852094374,RNA
GZMB,0.0005155911494484196,RNA
PCAT1,0.000505333523927736,RNA
MYBL1,0.0004974030656553962,RNA
A2M,0.0004942385381111604,RNA
DGKG,0.0004838368155088607,RNA
IGHA1,0.00047684147808871633,RNA
FCER1G,0.0004766967679584584,RNA
chr20.63638418.63643238,0.00047584455823913353,ATAC
NR4A2,0.0004746046610621608,RNA
SPIB,0.00047335501278722875,RNA
TMEM156,0.00047008693360678177,RNA
FGFBP2,0.000464634934499394,RNA
TGFBR3,0.0004542307882742588,RNA
SAMD12,0.0004524045455245973,RNA
chr1.9714168.9722497,0.00044152809382114774,ATAC
MIR181A2HG,0.00043659290306096734,RNA
LINC02785,0.0004336330195096143,RNA
AHR,0.0004321405617775366,RNA
RASGRP3,0.00043111990858279574,RNA
LINC00299,0.0004274908230761032,RNA
SLCO4C1,0.0004205748142000286,RNA
TXK,0.0004204572954426412,RNA
TLE1,0.00041563677733686273,RNA
ACTB,0.0004138561846374204,RNA
SETBP1,0.0004121858685671224,RNA
RHEX,0.00040787611927532166,RNA
SH2D1B,0.00040147722885169824,RNA
RPS20,0.00039908340677786237,RNA
chr17.57255381.57258609,0.00039714993127848967,ATAC
NELL2,0.0003891846644692742,RNA
KCNQ5,0.000380434129033415,RNA
BTLA,0.0003798336898155842,RNA
SERPINA1,0.0003763247164388451,RNA
EPB41L3,0.00037120331559320615,RNA
TRGC2,0.0003708748379867885,RNA
chr19.10565044.10569812,0.000361975017383212,ATAC
RPS29,0.00036089420341389104,RNA
UBE2E2,0.000359329406754637,RNA
ADAM19,0.00035904360945689383,RNA
chr6.73652561.73655220,0.00035855051956353967,ATAC
chr14.99268117.99275194,0.0003584642103316891,ATAC
chr6.109453722.109456545,0.00035568139851342327,ATAC
NIBAN3,0.0003444602446966249,RNA
CCDC50,0.000341722130318598,RNA
chr2.30230347.30233467,0.0003378183036540334,ATAC
NHSL1,0.0003375060488320696,RNA
RPL34,0.0003342026867716397,RNA
ZDHHC14,0.00033271448379858834,RNA
JCHAIN,0.00033270351317926607,RNA
chr19.13102200.13105761,0.00033165651431009933,ATAC
chr20.32534389.32540802,0.000331079626165884,ATAC
chr19.49117836.49120791,0.0003290044151826447,ATAC
CD160,0.0003288653901242545,RNA
TMSB4X,0.00032837336939681356,RNA
RPL30,0.00032582579090777007,RNA
RPL41,0.0003232146712540899,RNA
BICD1,0.0003209426345185242,RNA
FCER2,0.0003198360382099879,RNA
KLRC2,0.0003158647044211611,RNA
chr1.1777731.1783503,0.0003119135128529759,ATAC
JUN,0.0003097317030082139,RNA
PECAM1,0.0003089084234106003,RNA
RNF165,0.00030485634961391556,RNA
chr1.16913020.16914930,0.0003048350053145052,ATAC
chr19.41905290.41914389,0.00030476262780664546,ATAC
chr2.130181026.130183148,0.0003032565967965846,ATAC
chr17.49215882.49220082,0.00030157888312822375,ATAC
CD83,0.00030019023860960076,RNA
LRRC25,0.0002979928669902549,RNA
chr22.30968392.30970100,0.0002966311267338067,ATAC
IRS2,0.000295256458980189,RNA
chr18.62186431.62188433,0.00029016188674243983,ATAC
POU2AF1,0.0002886146719032766,RNA
AGAP1,0.00028782519951610764,RNA
ACTG1,0.0002874770104080442,RNA
MYO1E,0.00028531043574158435,RNA
EFNA5,0.00028497714918038463,RNA
AP003086.1,0.00028426145017351886,RNA
LINC01550,0.0002842228223147875,RNA
YES1,0.000282834434702508,RNA
RUBCNL,0.0002826816289506323,RNA
WWOX,0.0002822284221694161,RNA
CCDC88A,0.0002821380910262844,RNA
chr17.45221036.45232113,0.0002802042541381118,ATAC
S100A9,0.00027920162961253005,RNA
PPIB,0.00027902242098486234,RNA
chr6.116278408.116280690,0.0002777241791482853,ATAC
chr6.291270.293805,0.0002757489855672245,ATAC
GRAP2,0.00027358686896238884,RNA
KLRB1,0.00027269593741208154,RNA
chr22.44023618.44027636,0.0002692909752448836,ATAC
FHIT,0.0002691041193833832,RNA
PLCB1,0.0002683291009353647,RNA
chr11.64304024.64307284,0.00026766678789145315,ATAC
KLF4,0.00026583393725057163,RNA
ZNF683,0.0002654873081722551,RNA
RPLP1,0.0002652896883315291,RNA
RPS12,0.0002618684781807941,RNA
MTRNR2L12,0.0002616422857235472,RNA
chr8.94893568.94897004,0.0002586643044996729,ATAC
RGCC,0.0002570108313730663,RNA
TNFSF10,0.00025639070184526745,RNA
chr8.21918175.21920795,0.00025414162704768037,ATAC
chr2.61536127.61539643,0.0002536446174823524,ATAC
chr1.206684461.206687080,0.00025312448272194637,ATAC
IL4R,0.00025303489366776795,RNA
chr1.92482197.92487399,0.00025211163392262794,ATAC
HIVEP3,0.0002497794733092604,RNA
TBC1D9,0.0002495051697634869,RNA
CLIC4,0.000247674999381503,RNA
IRF8,0.00024666039899586803,RNA
chr7.66994522.66997283,0.00024375392742538,ATAC
chr10.79066329.79071641,0.00024369970615438754,ATAC
chr12.119988334.119990686,0.0002436782913557033,ATAC
chr4.52711773.52713351,0.00024254117811307464,ATAC
chr8.125429047.125433000,0.00024038525587819542,ATAC
chr17.29760148.29762039,0.00024029069683587274,ATAC
chr15.88635078.88640760,0.00024021006971084696,ATAC
chr6.96923714.96925439,0.0002399541304140918,ATAC
TIAM1,0.00023931917350384802,RNA
LINC01473,0.00023898416772909152,RNA
HLA.DPB1,0.00023842676882428104,RNA
chrX.154367926.154375009,0.00023740834291390337,ATAC
PAM,0.0002363506292909312,RNA
chr16.424568.427208,0.00023590271146894357,ATAC
RPL28,0.0002351543248435336,RNA
ARID5B,0.0002351233134768141,RNA
chr15.84747292.84749970,0.00023464236263260168,ATAC
MICAL3,0.00023423129325575483,RNA
chr2.197452655.197454411,0.00023336643072339544,ATAC
chr3.171457590.171461539,0.00023263222721276965,ATAC
RPS25,0.00023258347203970514,RNA
chr10.102449333.102451717,0.0002304223977540835,ATAC
SOX5,0.00022867677071089954,RNA
chr17.78123986.78134939,0.000227923075217412,ATAC
C1orf21,0.00022782378574021336,RNA
chr4.102868118.102869994,0.00022742623776075314,ATAC
LINC01762,0.00022649088305702413,RNA
CX3CR1,0.00022608029903498872,RNA
chr7.131101934.131111669,0.0002258294464850986,ATAC
chr11.114399724.114401213,0.00022540945364038232,ATAC
SLC8A1.AS1,0.00022439490858830908,RNA
chr6.41545361.41549109,0.0002227710514981554,ATAC
FCRL3,0.0002227103092836846,RNA
chr22.41443885.41449091,0.0002223767673205898,ATAC
ITGA6,0.00021995087256321342,RNA
PZP,0.0002184973351159716,RNA
chr3.122793220.122796145,0.00021729139480704723,ATAC
chr16.46829760.46831976,0.00021651930447250407,ATAC
chr9.76393595.76395783,0.0002149545177368078,ATAC
chr22.41935645.41941883,0.0002145293891167548,ATAC
chr8.102653487.102658786,0.00021422520603228034,ATAC
GRAMD1B,0.00021387825844527132,RNA
chr8.30079905.30084223,0.00021349887609024967,ATAC
chr5.68214703.68217108,0.0002122243913928691,ATAC
COL24A1,0.00021159445208525008,RNA
chr15.44426355.44428526,0.00021142788787630403,ATAC
chr17.44217859.44222793,0.00020891218377133515,ATAC
MXD1,0.00020800799440982596,RNA
ID2,0.00020790003276683616,RNA
chr21.33641058.33643597,0.00020753831067769112,ATAC
PDE4D,0.00020690779683216244,RNA
chr3.9749208.9751001,0.0002061825335257102,ATAC
chr8.143936104.143955843,0.00020505670052054225,ATAC
chr2.28389317.28397013,0.0002049466972891246,ATAC
chr17.82234295.82242524,0.00020468958059296694,ATAC
chr9.135905091.135908602,0.00020410840560568567,ATAC
chr5.43555983.43557939,0.0002035187503936977,ATAC
TRDC,0.00020317039763444042,RNA
PFN1,0.00020313765445374545,RNA
AC084871.1,0.00020281955389883053,RNA
chr1.12177222.12181439,0.00020270192106777954,ATAC
chr10.31318114.31322031,0.00020252832160589103,ATAC
PLBD1,0.00020072696166782345,RNA
chr11.47268471.47271514,0.00020066441944598768,ATAC
LPAR1,0.0002004764929662701,RNA
chr8.100949499.100953857,0.00020036830222216467,ATAC
ZBP1,0.00020019178079314686,RNA
chr5.77775276.77776915,0.00019976813645620033,ATAC
chr16.672132.681487,0.0001983034077174521,ATAC
chr9.121200570.121202577,0.00019796124163458777,ATAC
chr10.16816806.16818306,0.00019737628525193525,ATAC
GZMH,0.00019728991973215642,RNA
chr19.17225450.17227344,0.00019656170513810187,ATAC
TSPAN13,0.00019646137108589212,RNA
MLLT3,0.0001964303226994141,RNA
AC092546.1,0.00019623076749012436,RNA
chr6.4774714.4777882,0.0001959476100768694,ATAC
chr18.50878118.50880394,0.00019538350918531656,ATAC
chr6.44245653.44248312,0.00019493042667531648,ATAC
chr2.201780224.201782178,0.0001947687730544826,ATAC
chr2.240620807.240625789,0.00019442034640525113,ATAC
chr17.8185174.8190818,0.00019350143453193043,ATAC
SCLT1,0.0001934489196111244,RNA
chr14.92793465.92795062,0.0001932546840182118,ATAC
P2RY14,0.00019264634208653964,RNA
CAMK2D,0.00019251972637931061,RNA
chr2.168246298.168248188,0.00019199280546252314,ATAC
chr3.125915229.125917417,0.00019194374869545728,ATAC
LINC01374,0.00019014765468562103,RNA
chr20.41136281.41140114,0.00019007122117548888,ATAC
chr19.38898702.38900590,0.00018990423622854225,ATAC
chr11.117094735.117099384,0.00018964330958589953,ATAC
KLRC1,0.00018926663877822953,RNA
chr9.99103914.99106230,0.00018880474745837993,ATAC
chr1.43974158.43976124,0.0001887033264121557,ATAC
chr22.28798926.28802754,0.0001877479466711121,ATAC
CR1,0.0001869654738944317,RNA
CST3,0.00018686027717076535,RNA
chr17.31486674.31492273,0.00018675972367526117,ATAC
chr1.7960847.7962358,0.0001866554161350724,ATAC
chr1.50959335.50960924,0.000186585221930521,ATAC
IGLC2,0.0001863161097251352,RNA
chr16.30956811.30958765,0.00018626637582122032,ATAC
chr1.227786909.227790085,0.00018616493382495668,ATAC
chr16.1781447.1783737,0.00018585556419004265,ATAC
chr17.47970340.47971697,0.00018537801774094615,ATAC
chr6.30555158.30557935,0.00018512422620942982,ATAC
chr19.41261805.41265888,0.0001847827696161127,ATAC
chr3.105366058.105370159,0.0001842893964386389,ATAC
chr14.49891994.49894391,0.00018356008764837362,ATAC
chr22.20494450.20496917,0.0001829721010146909,ATAC
chr11.73140512.73143933,0.0001820696751293256,ATAC
chr16.11796162.11798897,0.00018201233329400498,ATAC
chr16.56423610.56426086,0.0001817647474322872,ATAC
ELOVL6,0.00018172108305710154,RNA
chr17.44774534.44776821,0.0001810287344952906,ATAC
NCALD,0.00018020178322999774,RNA
chr5.181187259.181192804,0.00018011881889560147,ATAC
SHTN1,0.0001800496820008907,RNA
chr19.41322656.41329371,0.00017987261335664724,ATAC
ANPEP,0.0001797896215495328,RNA
chr5.172763116.172774135,0.00017870789619875131,ATAC
TNFAIP3,0.00017858832357469455,RNA
chr16.50547228.50550476,0.0001785194299359576,ATAC
chr19.55638947.55644410,0.00017849226311177812,ATAC
chr5.40797207.40799015,0.0001784317292481354,ATAC
RPS8,0.00017823736449038087,RNA
chr17.45314357.45318086,0.00017748288581902525,ATAC
chr12.88141560.88142984,0.0001770489579972239,ATAC
ATP2B1.AS1,0.0001767177337030831,RNA
chr1.228162214.228167014,0.00017554887825826975,ATAC
chr1.32072245.32073866,0.00017463688633005163,ATAC
AC015849.1,0.0001745644219607218,RNA
CPED1,0.0001744088806373744,RNA
chr19.45766403.45772532,0.00017440452084996198,ATAC
chr6.149316646.149319374,0.0001726054415016614,ATAC
chr2.218216489.218219292,0.00017249620981444973,ATAC
chr1.54404902.54408679,0.0001724287668827827,ATAC
chr1.162560771.162562714,0.0001722183853965234,ATAC
SLC2A3,0.0001718606482854248,RNA
SLAMF7,0.00017122379257717882,RNA
RPS26,0.00016978985942661554,RNA
chr8.37896777.37901193,0.00016921181725202905,ATAC
chr7.39948523.39952781,0.00016898858572456904,ATAC
VCAN.AS1,0.00016853754069933168,RNA
chr9.120924803.120929766,0.00016790868621295037,ATAC
chr3.66499430.66501731,0.00016764003256642692,ATAC
chr9.77176702.77179237,0.00016724925944417929,ATAC
chr5.140400413.140403055,0.00016720246757429572,ATAC
chr2.108533585.108535360,0.00016712554744025877,ATAC
TUBA1A,0.00016681969079421053,RNA
chr17.28948813.28953959,0.00016667403803055896,ATAC
PPP2R2B,0.00016654768069961377,RNA
chr1.1304691.1312598,0.00016633459332079419,ATAC
LINC01934,0.00016614227782958308,RNA
chr1.37473028.37480608,0.00016598308889929136,ATAC
chr16.30089852.30093287,0.00016592466462524359,ATAC
chr6.81751428.81754508,0.00016568832233039031,ATAC
chr11.65353933.65356090,0.00016565877250396995,ATAC
P2RX5,0.0001648029826160665,RNA
chr2.43126932.43137787,0.00016440816439815026,ATAC
chr8.144290624.144292898,0.00016390240381613475,ATAC
chr11.118917331.118930864,0.0001638111716447706,ATAC
IGLC3,0.00016367353336799276,RNA
chr14.99479783.99482236,0.0001635960947689798,ATAC
chr10.102393488.102396714,0.0001635699151598853,ATAC
SLC4A8,0.000163540337203323,RNA
FGL2,0.00016324348804312122,RNA
EPB41L4A,0.00016318386149225686,RNA
chr19.57362889.57364133,0.00016308769442137275,ATAC
chr13.114280405.114282763,0.00016262190240967091,ATAC
chr9.129883981.129892270,0.0001624217675973597,ATAC
WDR49,0.00016222316023096632,RNA
chr2.201115450.201120636,0.0001616074395127682,ATAC
chr14.24428842.24432506,0.000161489030051428,ATAC
RPS19,0.00016101332603824675,RNA
RPS13,0.00016030742090896412,RNA
S100A4,0.00016004659566034617,RNA
chr13.51451103.51454346,0.00016003972930247394,ATAC
chr3.120093218.120096234,0.00015990967941184402,ATAC
chr13.44575476.44578413,0.00015976939184249165,ATAC
RFX2,0.00015968373711205467,RNA
C11orf80,0.00015924878900414627,RNA
chr4.1345690.1348164,0.0001589745379997261,ATAC
chr11.64758471.64768489,0.0001587513597834278,ATAC
chr14.75293308.75297834,0.0001587203283141452,ATAC
chr15.69451927.69454065,0.00015824675783325566,ATAC
chr9.127223792.127226297,0.00015792662016618917,ATAC
chr8.100719240.100723337,0.00015741426672759548,ATAC
chr14.105299844.105302313,0.0001573003199508285,ATAC
chr22.37240934.37245849,0.0001571411181693376,ATAC
chr17.59106003.59107555,0.00015699709882959541,ATAC
HIP1,0.00015676362085355187,RNA
XCL2,0.00015670321271504334,RNA
chr8.23456084.23458393,0.000156445134583812,ATAC
chr16.525473.530753,0.000156326158891136,ATAC
chr19.54188028.54192173,0.00015607539428296984,ATAC
chr17.73191401.73193824,0.0001558055753673659,ATAC
chr19.13829695.13845207,0.00015578666927838235,ATAC
chr7.32494864.32496414,0.0001556992076652282,ATAC
chr12.25384660.25387890,0.00015521620859513104,ATAC
chr3.13010756.13016917,0.00015515511375212548,ATAC
AL078459.1,0.00015490464520599243,RNA
chr22.38200761.38205443,0.00015468641438542158,ATAC
AL110114.1,0.00015451821800003876,RNA
chr7.66681310.66683069,0.00015445774981479949,ATAC
chr5.134225098.134227443,0.0001534785631730145,ATAC
chr10.132306811.132309303,0.00015301994480213974,ATAC
NEGR1,0.00015257817210634323,RNA
chr2.64522740.64525700,0.00015208437393408333,ATAC
chr17.78351412.78361525,0.00015142398988842262,ATAC
chr19.510363.513174,0.0001511608847465276,ATAC
KLRC3,0.0001510137939301805,RNA
DYSF,0.00015093574320938194,RNA
chr11.795328.799414,0.00015087756604707575,ATAC
chr18.76821507.76824067,0.00015082133316607544,ATAC
chr9.83706715.83708991,0.00015065344126142879,ATAC
AC027097.2,0.00015064367599211477,RNA
chr12.113184441.113186823,0.00015058924767304507,ATAC
RPL29,0.0001503189778321401,RNA
chr6.89828769.89830317,0.00015023632960520344,ATAC
SCN1A.AS1,0.0001498133114957055,RNA
chr15.67062977.67067536,0.00014979246491334078,ATAC
PMEPA1,0.00014973546943931545,RNA
chr9.111482567.111484833,0.00014959627581592747,ATAC
chr3.39383059.39384803,0.00014920641057905362,ATAC
chr2.105744194.105748640,0.00014899446433763182,ATAC
TTC28,0.0001489812234082946,RNA
chr6.32194925.32197881,0.00014891857338364888,ATAC
chr12.57519297.57524476,0.0001488731352759008,ATAC
chr2.241314155.241317684,0.00014883236005304386,ATAC
chr17.82019848.82024236,0.00014850043892564147,ATAC
DTHD1,0.00014833564390588722,RNA
chr19.4062689.4068677,0.00014831016833725757,ATAC
chr11.65121302.65122950,0.00014830595471096103,ATAC
chr12.56315224.56316863,0.00014822807302104812,ATAC
chr19.18414418.18423123,0.00014813476197966113,ATAC
chr2.218367006.218372241,0.0001480677249655776,ATAC
PKIA,0.0001478323509872822,RNA
FLVCR2,0.00014753656857220232,RNA
chr7.139358532.139361117,0.00014747777729267936,ATAC
chr14.91509045.91511312,0.0001474180334753775,ATAC
chr2.207710721.207712573,0.00014700657837656662,ATAC
chr3.39145942.39154941,0.00014685388128815068,ATAC
chr20.41617481.41619417,0.00014679913397321563,ATAC
KLRF1,0.00014648910686371306,RNA
chr11.119093932.119096108,0.0001460595620674357,ATAC
SNCA,0.00014591256565596737,RNA
chr10.3773611.3787171,0.00014525638887991188,ATAC
chr10.63266714.63269644,0.0001451564219170024,ATAC
AC006581.2,0.00014505473415400515,RNA
chr6.137866156.137872459,0.00014504029474788718,ATAC
chr19.16583790.16589174,0.0001446641643109348,ATAC
chr10.119595548.119597871,0.0001446497406726571,ATAC
chr6.30488961.30497137,0.00014423547426477187,ATAC
chr1.113928305.113931997,0.00014416383319421186,ATAC
chr2.11154347.11156148,0.00014392188876200608,ATAC
chrX.9462710.9466659,0.00014353203865535277,ATAC
chr10.73771507.73773825,0.00014341011688985303,ATAC
chr19.37316936.37318416,0.0001426511400212522,ATAC
chr6.35258708.35261164,0.00014259567445878746,ATAC
RPL36,0.00014251257521136066,RNA
chr10.28531782.28534319,0.00014226444297600098,ATAC
chr8.12753486.12756454,0.0001421841928480671,ATAC
chr11.62786213.62788189,0.00014215547908423272,ATAC
chr14.49633020.49636057,0.00014205214611892603,ATAC
GAPDH,0.0001418547897972322,RNA
chr7.43582421.43584707,0.00014166997768124716,ATAC
chr1.167219707.167222792,0.00014076825875652995,ATAC
chr1.85275073.85277434,0.0001406661019125374,ATAC
FMNL2,0.0001405344207999373,RNA
chr21.41361346.41363098,0.00014039353085200715,ATAC
chr18.9913158.9915480,0.00013998237325065906,ATAC
chr16.88780038.88786080,0.00013949576123482193,ATAC
chr3.101573312.101575212,0.00013933310933379357,ATAC
